ID,First_Name,Last_Name,Gender,DOB,Age,Organisation,Rank,Operational_Region,Operational_City,ChildID
Cos0004152,Diego,Marino,M,30/01/1987,35,Cosa Nostra,Soldier,Sicily,Gela,
Cos0005194,Rocco,Marino,M,24/05/1992,29,Cosa Nostra,Associate,Sicily,Palermo,
Cos0000796,Daniele,Marino,M,24/05/1975,46,Cosa Nostra,Capo,Sicily,Caltanissetta,
Cos0005027,Marcello,Marino,M,09/06/1949,72,Cosa Nostra,Associate,Sicily,Caltanissetta,Cos0001969
Cos0000794,Davide,Marino,M,31/07/1950,71,Cosa Nostra,Capo,Sicily,Syracuse,Cos0004152
Cos0005023,Raffaele,Marino,M,05/09/1963,58,Cosa Nostra,Associate,Sicily,Trapani,Cos0005194
Cos0004926,Stella,Marino,F,16/07/1970,51,Cosa Nostra,Associate,Sicily,Gela,
Cos0005089,Adriano,Marino,M,08/08/1989,32,Cosa Nostra,Associate,Sicily,Messina,
Cos0004933,Emanuele,Marino,M,08/02/1984,38,Cosa Nostra,Associate,Sicily,Palermo,
Cos0003873,Gianluca,Marino,M,19/02/1962,60,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0003677,Sergio,Marino,M,25/05/1992,29,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0000476,Gianluca,Marino,M,30/11/1995,26,Cosa Nostra,Capo,Sicily,Marsala,
Cos0003719,Ernesto,Marino,M,20/09/1955,66,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0004933
Cos0000588,Rosario,Marino,M,28/05/1964,57,Cosa Nostra,Capo,Sicily,Palermo,Cos0003677
Cos0001863,Samuele,Marino,M,07/08/1991,30,Cosa Nostra,Soldier,Sicily,Catania,
Cos0000688,Fabrizio,Marino,M,26/10/1988,33,Cosa Nostra,Capo,Sicily,Marsala,
Cos0003728,Walter,Marino,M,24/12/1950,71,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0003729,Alessio,Marino,M,05/07/1957,64,Cosa Nostra,Soldier,Sicily,Syracuse,Cos0001863
Cos0004008,Paolo,Marino,M,07/04/1998,24,Cosa Nostra,Soldier,Sicily,Gela,
Cos0003659,Carlo,Marino,M,20/10/1955,66,Cosa Nostra,Soldier,Sicily,Ragusa,Cos0000688
Cos0005174,Ruggero,Marino,M,03/02/1981,41,Cosa Nostra,Associate,Sicily,Catania,
Cos0002422,Gianluca,Marino,M,31/05/1949,72,Cosa Nostra,Soldier,Sicily,Marsala,Cos0004008
Cos0002368,Stefano,Marino,M,17/02/1972,50,Cosa Nostra,Soldier,Sicily,Catania,Cos0004008
Cos0002431,Ferdinando,Marino,M,11/12/1961,60,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0005174
Cos0003674,Roberto,Marino,M,22/11/1996,25,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0004918,Cecilia,Marino,F,15/10/1972,49,Cosa Nostra,Associate,Sicily,Palermo,
Cos0001310,Vittorio,Marino,M,04/10/1956,65,Cosa Nostra,Capo,Sicily,Palermo,
Cos0003243,Augusto,Marino,M,14/03/1979,43,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0003674
Cos0001143,Michele,Marino,M,21/10/1966,55,Cosa Nostra,Capo,Sicily,Catania,Cos0003674
Cos0004566,Noemi,Marino,F,18/10/1963,58,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0004761,Corrado,Marino,M,05/01/1995,27,Cosa Nostra,Associate,Sicily,Messina,
Cos0005358,Riccardo,Marino,M,09/09/1965,56,Cosa Nostra,Associate,Sicily,Gela,
Cos0001303,Ferdinando,Marino,M,24/11/1953,68,Cosa Nostra,Capo,Sicily,Trapani,
Cos0002802,Cristian,Marino,M,06/12/1961,60,Cosa Nostra,Soldier,Sicily,Messina,Cos0004761
Cos0004870,Silvio,Marino,M,21/10/1973,48,Cosa Nostra,Associate,Sicily,Marsala,Cos0004761
Cos0003238,Michele,Marino,M,09/09/1997,24,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0000439,Adriano,Marino,M,11/05/1961,60,Cosa Nostra,Capo,Sicily,Vittoria,
Cos0000082,Fulvio,Marino,M,08/08/1950,71,Cosa Nostra,Boss,Sicily,Gela,Cos0004870
Cos0000217,Valerio,Marino,M,13/11/1985,36,Cosa Nostra,Capo,Sicily,Vittoria,
Cos0005351,Agnese,Marino,F,10/04/1956,66,Cosa Nostra,Associate,Sicily,Ragusa,Cos0003238
Cos0004664,Valerio,Marino,M,02/10/1976,45,Cosa Nostra,Soldier,Sicily,Ragusa,
Cos0001501,Valerio,Marino,M,03/02/1974,48,Cosa Nostra,Soldier,Sicily,Catania,
Cos0001639,Antonello,Marino,M,22/09/1999,22,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0004914,Adriano,Marino,M,20/06/1983,38,Cosa Nostra,Associate,Sicily,Caltanissetta,
Cos0004915,Giulio,Marino,M,05/01/1984,38,Cosa Nostra,Associate,Sicily,Vittoria,
Cos0004153,Lapo,Marino,M,30/10/1947,74,Cosa Nostra,Soldier,Sicily,Syracuse,Cos0001501
Cos0002412,Carlo,Marino,M,30/07/1955,66,Cosa Nostra,Soldier,Sicily,Trapani,Cos0001639
Cos0005202,Fausto,Marino,M,28/12/1975,46,Cosa Nostra,Associate,Sicily,Syracuse,
Cos0001495,Luca,Marino,M,22/06/1983,38,Cosa Nostra,Soldier,Sicily,Gela,
Cos0002501,Tommaso,Marino,M,28/10/1960,61,Cosa Nostra,Soldier,Sicily,Catania,
Cos0002119,Vito,Marino,M,09/12/1961,60,Cosa Nostra,Soldier,Sicily,Palermo,
Cos0002500,Giulia,Marino,F,28/11/1976,45,Cosa Nostra,Soldier,Sicily,Catania,
Cos0004960,Federico,Marino,M,04/05/1962,59,Cosa Nostra,Associate,Sicily,Marsala,Cos0001495
Cos0004995,Andrea,Marino,M,10/01/1997,25,Cosa Nostra,Associate,Sicily,Syracuse,
Cos0003851,Mattia,Marino,M,02/05/1948,73,Cosa Nostra,Soldier,Sicily,Trapani,Cos0002500
Cos0005145,Fabrizio,Marino,M,04/09/1972,49,Cosa Nostra,Associate,Sicily,Catania,
Cos0002263,Emilio,Marino,M,03/12/1968,53,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0004995
Cos0001940,Antonio,Marino,M,27/09/1964,57,Cosa Nostra,Soldier,Sicily,Syracuse,Cos0004995
Cos0001943,Sergio,Marino,M,06/11/1994,27,Cosa Nostra,Soldier,Sicily,Gela,
Cos0000724,Aldo,Marino,M,07/01/1958,64,Cosa Nostra,Capo,Sicily,Ragusa,
Cos0002253,Simone,Marino,M,17/07/1992,29,Cosa Nostra,Soldier,Sicily,Gela,
Cos0004998,Alberto,Marino,M,03/09/1990,31,Cosa Nostra,Associate,Sicily,Messina,
Cos0002161,Ezio,Marino,M,25/05/1981,40,Cosa Nostra,Soldier,Sicily,Messina,
Cos0001953,Michele,Marino,M,01/09/1972,49,Cosa Nostra,Soldier,Sicily,Vittoria,Cos0002253
Cos0001955,Sebastiano,Marino,M,05/07/1989,32,Cosa Nostra,Soldier,Sicily,Catania,
Cos0004051,Francesco,Marino,M,26/12/1981,40,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0004049,Samuele,Marino,M,31/07/1987,34,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0005119,Vincenzo,Marino,M,11/03/1976,46,Cosa Nostra,Associate,Sicily,Caltanissetta,
Cos0003846,Tiziano,Marino,M,19/04/1959,62,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0001955
Cos0003815,Pasquale,Marino,M,29/05/1949,72,Cosa Nostra,Soldier,Sicily,Palermo,Cos0004051
Cos0005118,Raffaello,Marino,M,10/01/1956,66,Cosa Nostra,Associate,Sicily,Catania,Cos0004049
Cos0003825,Massimiliano,Marino,M,12/10/1978,43,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0004047,Fulvio,Marino,M,02/06/1967,54,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0001968,Bernardo,Marino,M,06/04/1992,30,Cosa Nostra,Soldier,Sicily,Messina,
Cos0002191,Neri,Marino,M,06/03/1953,69,Cosa Nostra,Soldier,Sicily,Ragusa,Cos0003825
Cos0002347,Mario,Marino,M,23/07/1986,35,Cosa Nostra,Soldier,Sicily,Palermo,
Cos0000681,Walter,Marino,M,30/06/1985,36,Cosa Nostra,Capo,Sicily,Palermo,
Cos0003649,Cosimo,Marino,M,25/04/1986,35,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0002496,Neri,Marino,M,18/10/2000,21,Cosa Nostra,Soldier,Sicily,Gela,
Cos0004882,Riccardo,Marino,M,25/11/1978,43,Cosa Nostra,Associate,Sicily,Catania,
Cos0004208,Mauro,Marino,M,20/06/1980,41,Cosa Nostra,Soldier,Sicily,Messina,
Cos0004883,Samuele,Marino,M,09/05/2002,19,Cosa Nostra,Associate,Sicily,Vittoria,
Cos0001752,Pietro,Marino,M,25/03/1997,25,Cosa Nostra,Soldier,Sicily,Messina,
Cos0002488,Sofia,Marino,F,15/05/1953,68,Cosa Nostra,Soldier,Sicily,Syracuse,Cos0004882
Cos0005245,Simone,Marino,M,11/04/2004,18,Cosa Nostra,Associate,Sicily,Caltanissetta,
Cos0004200,Emilio,Marino,M,30/11/1977,44,Cosa Nostra,Soldier,Sicily,Trapani,Cos0004883
Cos0000619,Stefano,Marino,M,04/09/1986,35,Cosa Nostra,Capo,Sicily,Gela,
Cos0001766,Vittorio,Marino,M,02/03/1962,60,Cosa Nostra,Soldier,Sicily,Trapani,Cos0005245
Cos0004188,Giacomo,Marino,M,29/07/2000,21,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0004891,Carlo,Marino,M,10/08/1995,26,Cosa Nostra,Associate,Sicily,Marsala,
Cos0002130,Lucio,Marino,M,28/03/2000,22,Cosa Nostra,Soldier,Sicily,Gela,
Cos0003622,Neri,Marino,M,30/05/1951,70,Cosa Nostra,Soldier,Sicily,Palermo,Cos0004188
Cos0004000,Riccardo,Marino,M,01/02/1961,61,Cosa Nostra,Soldier,Sicily,Catania,Cos0004188
Cos0002464,Giulio,Marino,M,07/03/1980,42,Cosa Nostra,Soldier,Sicily,Palermo,Cos0002130
Cos0004181,Fausto,Marino,M,20/09/1951,70,Cosa Nostra,Soldier,Sicily,Vittoria,Cos0002130
Cos0000413,Lorenzo,Marino,M,26/05/1950,71,Cosa Nostra,Capo,Sicily,Catania,
Cos0004180,Biagio,Marino,M,12/03/1997,25,Cosa Nostra,Soldier,Sicily,Ragusa,
Cos0003633,Emanuele,Marino,M,20/06/1986,35,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0002025,Luca,Marino,M,18/02/2003,19,Cosa Nostra,Soldier,Sicily,Ragusa,
Cos0002022,Lucio,Marino,M,15/09/1965,56,Cosa Nostra,Soldier,Sicily,Vittoria,Cos0004180
Cos0003642,Fulvio,Marino,M,23/01/1998,24,Cosa Nostra,Soldier,Sicily,Messina,
Cos0000203,Gianluca,Marino,M,19/12/1963,58,Cosa Nostra,Capo,Sicily,Catania,Cos0003633
Cos0005069,Giulio,Marino,M,22/06/1979,42,Cosa Nostra,Associate,Sicily,Vittoria,Cos0002025
Ndr0003452,Andrea,Greco,M,28/05/1952,69,'Ndrangheta,Soldier,Calabria,Catanzaro,
Ndr0002473,Tiziano,Greco,M,12/08/1967,54,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0005536,Luigi,Greco,M,06/05/1976,45,'Ndrangheta,Associate,Calabria,Montalto Uffugo,
Ndr0001464,Walter,Greco,M,17/04/1972,49,'Ndrangheta,Capo,Calabria,Catanzaro,
Ndr0004861,Iole,Greco,F,01/05/1947,74,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0002473
Ndr0005406,Roberto,Greco,M,06/09/1996,25,'Ndrangheta,Associate,Calabria,Rende,
Ndr0005960,Emiliano,Greco,M,12/04/1981,41,'Ndrangheta,Associate,Calabria,Acri,
Ndr0005162,Domenico,Greco,M,02/05/1966,55,'Ndrangheta,Associate,Calabria,Montalto Uffugo,
Ndr0005609,Giuliana,Greco,F,17/05/1962,59,'Ndrangheta,Associate,Calabria,Rende,Ndr0005406
Ndr0003373,Michele,Greco,M,22/02/1975,47,'Ndrangheta,Soldier,Calabria,Castrovillari,Ndr0005406
Ndr0005699,Lapo,Greco,M,10/06/1973,48,'Ndrangheta,Associate,Calabria,Lamezia Terme,
Ndr0004804,Neri,Greco,M,26/04/1979,42,'Ndrangheta,Soldier,Calabria,Corigliano-Rossano,
Ndr0001260,Corrado,Greco,M,09/03/1989,33,'Ndrangheta,Capo,Calabria,Lamezia Terme,
Ndr0000133,Corrado,Greco,M,26/10/1977,44,'Ndrangheta,UnderBoss,Calabria,Castrovillari,
Ndr0005891,Amelia,Greco,F,12/09/1982,39,'Ndrangheta,Associate,Calabria,Montalto Uffugo,
Ndr0002579,Angelo,Greco,M,21/05/1966,55,'Ndrangheta,Soldier,Calabria,Corigliano-Rossano,Ndr0001260
Ndr0003518,Alessandro,Greco,M,15/12/1966,55,'Ndrangheta,Soldier,Calabria,Lamezia Terme,Ndr0001260
Ndr0001373,Davide,Greco,M,21/05/1974,47,'Ndrangheta,Capo,Calabria,Vibo Valentia,
Ndr0002198,Elio,Greco,M,06/02/1949,73,'Ndrangheta,Soldier,Calabria,Acri,Ndr0005891
Ndr0005478,Raffaello,Greco,M,22/07/1997,24,'Ndrangheta,Associate,Calabria,Acri,
Ndr0001454,Luca,Greco,M,08/10/1980,41,'Ndrangheta,Capo,Calabria,Vibo Valentia,
Ndr0001773,Emiliano,Greco,M,09/10/1983,38,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0003098,Luca,Greco,M,19/02/1975,47,'Ndrangheta,Soldier,Calabria,Cosenza,Ndr0005478
Ndr0003702,Salvatore,Greco,M,04/04/1973,49,'Ndrangheta,Soldier,Calabria,Acri,Ndr0005478
Ndr0004148,Nicola,Greco,M,29/06/1950,71,'Ndrangheta,Soldier,Calabria,Rende,Ndr0001454
Ndr0004054,Raffaello,Greco,M,26/11/1993,28,'Ndrangheta,Soldier,Calabria,Rende,
Ndr0002886,Emilio,Greco,M,27/03/2005,17,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0002168,Fulvio,Greco,M,24/12/1981,40,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0003500,Raffaello,Greco,M,02/12/1988,33,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0003908,Sergio,Greco,M,19/01/1984,38,'Ndrangheta,Soldier,Calabria,Castrovillari,Ndr0002886
Ndr0002479,Stefano,Greco,M,20/11/1965,56,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0002886
Ndr0002449,Emilia,Greco,F,13/07/1963,58,'Ndrangheta,Soldier,Calabria,Vibo Valentia,Ndr0002168
Ndr0000643,Ruggero,Greco,M,08/09/1971,50,'Ndrangheta,Capo,Calabria,Reggio Calabria,Ndr0003500
Ndr0003592,Augusto,Greco,M,06/11/1947,74,'Ndrangheta,Soldier,Calabria,Catanzaro,Ndr0003908
Ndr0003854,Zeno,Greco,M,02/07/2002,19,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0004499,Gianluca,Greco,M,04/04/1993,29,'Ndrangheta,Soldier,Calabria,Corigliano-Rossano,
Ndr0003301,Raul,Greco,M,13/12/1977,44,'Ndrangheta,Soldier,Calabria,Crotone,
Ndr0004538,Diego,Greco,M,29/11/1983,38,'Ndrangheta,Soldier,Calabria,Corigliano-Rossano,Ndr0003854
Ndr0001154,Luca,Greco,M,10/11/1957,64,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,Ndr0003854
Ndr0004047,Andrea,Greco,M,17/03/1957,65,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0004499
Ndr0003976,Giovanni,Greco,M,04/12/1999,22,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0000964,Cristian,Greco,M,07/09/1980,41,'Ndrangheta,Capo,Calabria,Acri,
Ndr0001675,Lorenzo,Greco,M,24/08/1974,47,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0000833,Diego,Greco,M,10/06/1947,74,'Ndrangheta,Capo,Calabria,Lamezia Terme,Ndr0003976
Ndr0005193,Vito,Greco,M,14/03/2005,17,'Ndrangheta,Associate,Calabria,Cosenza,
Ndr0005631,Alessio,Greco,M,12/08/1949,72,'Ndrangheta,Associate,Calabria,Crotone,Ndr0000964
Ndr0001182,Camillo,Greco,M,15/12/1993,28,'Ndrangheta,Capo,Calabria,Montalto Uffugo,
Ndr0001401,Emiliano,Greco,M,06/06/1992,29,'Ndrangheta,Capo,Calabria,Rende,
Ndr0002083,Alfredo,Greco,M,15/08/1978,43,'Ndrangheta,Soldier,Calabria,Acri,Ndr0005193
Ndr0005994,Umberto,Greco,M,21/09/1961,60,'Ndrangheta,Associate,Calabria,Acri,Ndr0001182
Ndr0005658,Stefano,Greco,M,27/08/1973,48,'Ndrangheta,Associate,Calabria,Castrovillari,Ndr0001182
Ndr0004481,Raffaele,Greco,M,28/10/1986,35,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0005291,Benedetta,Greco,F,03/04/1996,26,'Ndrangheta,Associate,Calabria,Crotone,
Ndr0005593,Marco,Greco,M,21/04/1958,63,'Ndrangheta,Associate,Calabria,Lamezia Terme,
Ndr0004288,Agnese,Greco,F,27/12/1993,28,'Ndrangheta,Soldier,Calabria,Lamezia Terme,
Ndr0001868,Vittorio,Greco,M,17/12/1973,48,'Ndrangheta,Soldier,Calabria,Reggio Calabria,Ndr0005291
Ndr0005265,Gabriella,Greco,F,18/07/1975,46,'Ndrangheta,Associate,Calabria,Cosenza,Ndr0005291
Ndr0005737,Valerio,Greco,M,14/02/1996,26,'Ndrangheta,Associate,Calabria,Reggio Calabria,
Ndr0000896,Antonio,Greco,M,09/07/1986,35,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,
Ndr0004314,Fiorella,Greco,F,20/01/1975,47,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0003109,Federico,Greco,M,04/07/1985,36,'Ndrangheta,Soldier,Calabria,Cosenza,
Ndr0002526,Antonio,Greco,M,29/03/2006,16,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0000176,Sergio,Greco,M,04/06/1961,60,'Ndrangheta,UnderBoss,Calabria,Corigliano-Rossano,Ndr0000896
Ndr0002998,Paolo,Greco,M,20/10/2004,17,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Cam0006125,Camillo,Greco,M,23/10/2001,20,Camorra,Associate,Campania,Caserta,
Cam0003934,Cosimo,Greco,M,03/07/2003,18,Camorra,Soldier,Campania,Naples,
Cam0001320,Tiziano,Greco,M,17/09/1954,67,Camorra,Capo,Campania,Naples,
Cam0006054,Mauro,Greco,M,25/07/1951,70,Camorra,Associate,Campania,Salerno,Cam0006125
Cam0005098,Riccardo,Greco,M,22/12/1964,57,Camorra,Soldier,Campania,Naples,Cam0006125
Cam0001956,Gioia,Greco,F,18/07/1982,39,Camorra,Soldier,Campania,Avellino,Cam0003934
Cam0001568,Biagio,Greco,M,17/04/1978,43,Camorra,Capo,Campania,Salerno,
Cam0001411,Marco,Greco,M,26/09/1981,40,Camorra,Capo,Campania,Avellino,
Cam0005118,Augusto,Greco,M,29/09/1999,22,Camorra,Soldier,Campania,Benevento,
Cam0001248,Elio,Greco,M,27/09/1984,37,Camorra,Capo,Campania,Salerno,
Cam0002351,Matteo,Greco,M,19/07/1979,42,Camorra,Soldier,Campania,Benevento,
Cam0001268,Marcello,Greco,M,18/05/1975,46,Camorra,Capo,Campania,Naples,Cam0005118
Cam0001756,Vito,Greco,M,13/05/1980,41,Camorra,Capo,Campania,Caserta,Cam0005118
Cam0002068,Fausto,Greco,M,26/01/1999,23,Camorra,Soldier,Campania,Avellino,
Cam0005955,Vito,Greco,M,12/01/1993,29,Camorra,Associate,Campania,Caserta,
Cam0005195,Cosimo,Greco,M,31/12/1975,46,Camorra,Soldier,Campania,Avellino,
Cam0000622,Biagio,Greco,M,16/06/1972,49,Camorra,Capo,Campania,Avellino,Cam0002068
Cam0001560,Bernardo,Greco,M,28/02/1968,54,Camorra,Capo,Campania,Caserta,Cam0002068
Cam0006286,Gioele,Greco,M,22/10/1960,61,Camorra,Associate,Campania,Caserta,Cam0005955
Cam0005512,Umberto,Greco,M,01/03/1959,63,Camorra,Soldier,Campania,Avellino,Cam0005195
Cam0006650,Emanuele,Greco,M,12/07/1976,45,Camorra,Associate,Campania,Naples,
Cam0004832,Tiziano,Greco,M,29/10/1976,45,Camorra,Soldier,Campania,Salerno,
Cam0006446,Emiliano,Greco,M,22/07/1998,23,Camorra,Associate,Campania,Avellino,
Cam0001656,Vittorio,Greco,M,29/10/1968,53,Camorra,Capo,Campania,Avellino,
Cam0001147,Luigi,Greco,M,11/05/1981,40,Camorra,Capo,Campania,Caserta,
Cam0005863,Michele,Greco,M,22/08/1983,38,Camorra,Associate,Campania,Avellino,
Cam0005816,Augusto,Greco,M,03/01/1990,32,Camorra,Associate,Campania,Caserta,
Cam0006106,Salvatore,Greco,M,11/05/1978,43,Camorra,Associate,Campania,Benevento,
Cam0000395,Fabiana,Greco,F,13/09/1993,28,Camorra,Capo,Campania,Avellino,
Cam0000896,Mirco,Greco,M,17/09/1996,25,Camorra,Capo,Campania,Benevento,
Cam0000556,Emanuele,Greco,M,11/06/1980,41,Camorra,Capo,Campania,Caserta,
Cam0001311,Ugo,Greco,M,02/08/1959,62,Camorra,Capo,Campania,Benevento,Cam0006106
Cam0004105,Camillo,Greco,M,27/09/1991,30,Camorra,Soldier,Campania,Salerno,
Cam0005831,Andrea,Greco,M,08/08/1958,63,Camorra,Associate,Campania,Salerno,Cam0000896
Cam0001192,Salvatore,Greco,M,15/02/1976,46,Camorra,Capo,Campania,Avellino,
Cam0003625,Aldo,Greco,M,18/06/1999,22,Camorra,Soldier,Campania,Caserta,
Cam0001671,Mirco,Greco,M,28/06/1978,43,Camorra,Capo,Campania,Salerno,
Cam0003611,Pietro,Greco,M,02/01/1954,68,Camorra,Soldier,Campania,Benevento,Cam0001192
Cam0001704,Michele,Greco,M,09/12/1960,61,Camorra,Capo,Campania,Caserta,Cam0003625
Cam0004173,Emanuele,Greco,M,04/11/1987,34,Camorra,Soldier,Campania,Benevento,
Cam0001710,Marcello,Greco,M,11/11/1993,28,Camorra,Capo,Campania,Avellino,
Cam0000900,Raffaele,Greco,M,21/04/1962,59,Camorra,Capo,Campania,Avellino,
Cam0001982,Adriano,Greco,M,11/09/1996,25,Camorra,Soldier,Campania,Benevento,
Cam0001771,Emiliano,Greco,M,03/01/1976,46,Camorra,Capo,Campania,Naples,Cam0001710
Cam0000175,Sebastiano,Greco,M,25/03/1953,69,Camorra,UnderBoss,Campania,Avellino,Cam0001710
Cam0001503,Alfredo,Greco,M,08/08/1975,46,Camorra,Capo,Campania,Benevento,Cam0001982
Cam0002148,Filippo,Greco,M,05/12/1956,65,Camorra,Soldier,Campania,Caserta,Cam0001982
Cam0002414,Caterina,Greco,F,16/12/1955,66,Camorra,Soldier,Campania,Salerno,Cam0001771
Cam0006658,Giuliano,Greco,M,07/04/1956,66,Camorra,Associate,Campania,Avellino,Cam0001503
Cam0006354,Mauro,Greco,M,13/01/1960,62,Camorra,Associate,Campania,Avellino,
Cam0004996,Tommaso,Greco,M,16/04/1979,42,Camorra,Soldier,Campania,Salerno,
Cam0000302,Leonardo,Greco,M,28/06/1973,48,Camorra,Capo,Campania,Salerno,
Cam0006377,Samuele,Greco,M,10/06/1990,31,Camorra,Associate,Campania,Caserta,
Cam0003263,Giacomo,Greco,M,07/08/1997,24,Camorra,Soldier,Campania,Caserta,
Cam0001565,Augusto,Greco,M,28/06/1947,74,Camorra,Capo,Campania,Benevento,Cam0004996
Cam0001567,Simone,Greco,M,30/05/1967,54,Camorra,Capo,Campania,Naples,Cam0006377
Cam0004253,Salvo,Greco,M,21/08/1985,36,Camorra,Soldier,Campania,Naples,
Cam0006474,Filippo,Greco,M,04/11/1952,69,Camorra,Associate,Campania,Salerno,Cam0003263
Cam0001795,Raffaele,Greco,M,24/01/1948,74,Camorra,Capo,Campania,Avellino,Cam0001567
Cam0000099,Mario,Greco,M,18/07/1963,58,Camorra,Boss,Campania,Avellino,Cam0004253
Cam0001122,Cristian,Greco,M,07/07/1953,68,Camorra,Capo,Campania,Caserta,Cam0004253
Cam0004522,Marcello,Greco,M,11/11/1950,71,Camorra,Soldier,Campania,Caserta,
Cam0003102,Nives,Greco,F,14/12/1972,49,Camorra,Soldier,Campania,Salerno,
Cam0004864,Saverio,Greco,M,25/07/2000,21,Camorra,Soldier,Campania,Salerno,
Cam0004305,Fabio,Greco,M,18/09/1988,33,Camorra,Soldier,Campania,Avellino,
Cam0004824,Ezio,Greco,M,09/04/1971,51,Camorra,Soldier,Campania,Salerno,
Cam0004718,Massimiliano,Greco,M,17/02/1982,40,Camorra,Soldier,Campania,Salerno,Cam0004864
Cam0006572,Caterina,Greco,F,11/05/1986,35,Camorra,Associate,Campania,Naples,
Cam0003200,Antonello,Greco,M,23/08/1951,70,Camorra,Soldier,Campania,Avellino,Cam0004305
Cam0006530,Bernardo,Greco,M,05/03/1969,53,Camorra,Associate,Campania,Salerno,
Cam0004143,Camillo,Greco,M,16/06/1985,36,Camorra,Soldier,Campania,Naples,
Cam0002213,Biagio,Greco,M,18/09/1979,42,Camorra,Soldier,Campania,Naples,
Cam0000245,Vito,Greco,M,17/06/1979,42,Camorra,Capo,Campania,Avellino,
Cam0004842,Antonio,Greco,M,22/04/1955,66,Camorra,Soldier,Campania,Naples,Cam0004143
Cam0001913,Marcello,Greco,M,22/08/1970,51,Camorra,Soldier,Campania,Caserta,
Cam0001886,Neri,Greco,M,30/09/1996,25,Camorra,Soldier,Campania,Avellino,
Cam0000041,Corrado,Greco,M,18/08/1982,39,Camorra,Boss,Campania,Benevento,
Cam0004926,Gioele,Greco,M,11/03/1977,45,Camorra,Soldier,Campania,Salerno,
Sac0000960,Massimo,Greco,M,04/02/2006,16,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0000695,Cristian,Greco,M,20/06/1959,62,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0001846,Pietro,Greco,M,16/06/1990,31,Sacra Corona Unita,Associate,Puglia,Bari,
Sac0001823,Emanuele,Greco,M,13/02/1984,38,Sacra Corona Unita,Associate,Puglia,Lecce,Sac0000960
Sac0000715,Corrado,Greco,M,07/11/1993,28,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0001381,Daniele,Greco,M,02/01/1996,26,Sacra Corona Unita,Soldier,Puglia,Lecce,
Sac0000238,Biagio,Greco,M,24/02/1961,61,Sacra Corona Unita,Capo,Puglia,Foggia,Sac0001846
Sac0000883,Alessandro,Greco,M,15/06/1982,39,Sacra Corona Unita,Soldier,Puglia,Lecce,
Sac0001861,Marzia,Greco,F,31/10/1961,60,Sacra Corona Unita,Associate,Puglia,Foggia,Sac0000715
Sac0000245,Sebastiano,Greco,M,25/12/1963,58,Sacra Corona Unita,Capo,Puglia,Bari,Sac0001381
Sac0000919,Asia,Greco,F,30/05/1966,55,Sacra Corona Unita,Soldier,Puglia,Taranto,
Sac0000851,Salvo,Greco,M,07/12/1995,26,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0000907,Adele,Greco,F,13/03/1992,30,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0001894,Mario,Greco,M,10/01/2005,17,Sacra Corona Unita,Associate,Puglia,Lecce,
Sac0001532,Diego,Greco,M,20/05/1992,29,Sacra Corona Unita,Soldier,Puglia,Lecce,
