,Police_ID,DOB,First_Name,Last_Name,Gender,Region,City,Police_Force,Rank,Most_Recent_Contact,Mafia_ID,Organisation
746,SCY269795303,1960-05-29,Luca,Gentile,M,Sicily,Trapani,Guardia di Finanza,Officer,Ndr0001590,Ndr0001590,'Ndrangheta
747,CPA848535095,1967-04-12,Mirco,Valentini,M,Campania,Naples,Polizei di Stato,Agent,Cam0003627,Cam0003627,Camorra
748,CPA56375719,1996-08-21,Rocco,Donati,M,Campania,Avellino,Guardia di Finanza,Officer,Ndr0002135,Ndr0002135,'Ndrangheta
749,PGA5850947,1971-04-29,Eleonora,Greco,F,Puglia,Taranto,Polizei di Stato,Agent,Cam0001237,Cam0001237,Camorra
750,CPA561623705,1999-07-31,Marzia,Caputo,F,Campania,Avellino,The Carabinieri,Officer,Ndr0000021,Ndr0000021,'Ndrangheta
751,PGA801574378,2000-09-20,Vito,Parisi,M,Puglia,Lecce,Polizei di Stato,Sergeant,Ndr0000021,Ndr0000021,'Ndrangheta
752,SCY899714753,1975-06-15,Giuliano,Costa,M,Sicily,Palermo,Guardia di Finanza,Financier,Ndr0001498,Ndr0001498,'Ndrangheta
753,PGA397491631,1962-06-04,Fabio,Bruno,M,Puglia,Foggia,Polizei di Stato,Assistant,Ndr0004062,Ndr0004062,'Ndrangheta
754,PGA135390257,1974-10-12,Valeria,Carbone,F,Puglia,Lecce,The Carabinieri,Officer,Cam0001835,Cam0001835,Camorra
755,CPA413143532,1965-07-01,Rosario,Santoro,M,Campania,Salerno,Guardia di Finanza,Officer,Cos0000078,Cos0000078,Cosa Nostra
756,CLA98377103,1983-07-18,Elena,Russo,F,Calabria,Vibo Valentia,Polizei di Stato,Agent,Sac0001470,Sac0001470,Sacra Corona Unita
757,SCY825491524,1972-07-06,Camillo,Barbieri,M,Sicily,Trapani,Polizei di Stato,Sergeant,Sac0001171,Sac0001171,Sacra Corona Unita
758,CPA418405078,1996-04-13,Marco,Testa,M,Campania,Avellino,Polizei di Stato,Agent,Ndr0003187,Ndr0003187,'Ndrangheta
759,PGA163628850,1995-01-18,Elena,Russo,F,Puglia,Taranto,Polizei di Stato,Assistant Chief,Ndr0000510,Ndr0000510,'Ndrangheta
760,CLA918422551,1986-08-29,Vito,Riva,M,Calabria,Catanzaro,Guardia di Finanza,Officer,Ndr0000333,Ndr0000333,'Ndrangheta
761,PGA374159107,1997-08-06,Pietro,Parisi,M,Puglia,Foggia,Polizei di Stato,Agent,Ndr0003624,Ndr0003624,'Ndrangheta
762,CPA688156617,1974-01-30,Giuliano,Gentile,M,Campania,Benevento,The Carabinieri,Officer,Cos0000270,Cos0000270,Cosa Nostra
763,CPA196175661,1993-07-12,Costanza,Donati,F,Campania,Caserta,Polizei di Stato,Agent,Cam0006473,Cam0006473,Camorra
764,CPA246499985,1978-04-19,Raul,Farina,M,Campania,Benevento,Polizei di Stato,Agent,Cam0005398,Cam0005398,Camorra
765,SCY548304064,1967-03-16,Zeno,Negri,M,Sicily,Palermo,The Carabinieri,Lieutenent,Cos0002803,Cos0002803,Cosa Nostra
766,SCY297295925,2003-10-29,Monica,Fontana,F,Sicily,Gela,Guardia di Finanza,Officer,Cam0003272,Cam0003272,Camorra
767,SCY160171727,1978-04-04,Fabrizio,Santoro,M,Sicily,Marsala,Polizei di Stato,Sergeant,Cam0003798,Cam0003798,Camorra
768,CLA242556880,1962-01-14,Leonardo,Vitale,M,Calabria,Catanzaro,Guardia di Finanza,Sergeant,Cam0001531,Cam0001531,Camorra
769,SCY282781417,2001-09-15,Elio,Valentini,M,Sicily,Syracuse,Polizei di Stato,Sergeant,Ndr0003145,Ndr0003145,'Ndrangheta
770,CLA9020042,1977-09-13,Francesca,Santoro,F,Calabria,Lamezia Terme,Guardia di Finanza,Sergeant,Ndr0003145,Ndr0003145,'Ndrangheta
771,PGA410523346,1980-03-30,Isabella,Bruno,F,Puglia,Bari,Guardia di Finanza,Financier,Ndr0005768,Ndr0005768,'Ndrangheta
772,PGA500192106,1999-03-10,Antonio,Leone,M,Puglia,Lecce,Guardia di Finanza,Officer,Cam0003821,Cam0003821,Camorra
773,CPA125481866,1994-02-25,Valentino,Bianco,M,Campania,Naples,Guardia di Finanza,Officer,Cam0006354,Cam0006354,Camorra
774,CLA485718443,1997-02-25,Vito,Bruno,M,Calabria,Acri,Polizei di Stato,Sergeant,Cam0006354,Cam0006354,Camorra
775,CPA415177997,1960-04-04,Alberto,Bruno,M,Campania,Avellino,Guardia di Finanza,Officer,Ndr0004362,Ndr0004362,'Ndrangheta
776,PGA422098317,1971-05-19,Adriano,Santoro,M,Puglia,Foggia,Guardia di Finanza,Officer,Cos0001217,Cos0001217,Cosa Nostra
777,CPA293440816,2003-06-03,Renato,Greco,M,Campania,Caserta,The Carabinieri,Officer,Cos0001217,Cos0001217,Cosa Nostra
778,CPA394263434,1966-07-15,Violante,Longo,F,Campania,Avellino,Polizei di Stato,Agent,Cos0004851,Cos0004851,Cosa Nostra
779,PGA49660589,1971-03-25,Vittoria,Benedetti,F,Puglia,Bari,Polizei di Stato,Sergeant,Cam0005010,Cam0005010,Camorra
780,PGA1181622,1980-04-08,Fioretta,De Luca,F,Puglia,Andria,Polizei di Stato,Agent,Cam0005010,Cam0005010,Camorra
781,PGA434683797,1979-09-02,Ezio,Bruno,M,Puglia,Andria,Guardia di Finanza,Financier,Sac0000035,Sac0000035,Sacra Corona Unita
782,CPA290157975,1981-09-25,Elisa,Rossi,F,Campania,Salerno,Polizei di Stato,Agent,Cos0004241,Cos0004241,Cosa Nostra
783,CPA379200564,1991-04-17,Patrizio,Fabbri,M,Campania,Avellino,The Carabinieri,Lieutenent,Ndr0002748,Ndr0002748,'Ndrangheta
784,CPA355129542,1967-05-26,Biagio,Rossi,M,Campania,Salerno,Polizei di Stato,Agent,Ndr0002368,Ndr0002368,'Ndrangheta
785,PGA730212516,1981-04-03,Emilio,Villa,M,Puglia,Foggia,Guardia di Finanza,Sergeant,Sac0000562,Sac0000562,Sacra Corona Unita
786,CPA339631178,1980-11-21,Tullio,Santoro,M,Campania,Salerno,Polizei di Stato,Sergeant,Cam0003114,Cam0003114,Camorra
787,SCY808405348,1979-04-09,Paolo,Romano,M,Sicily,Gela,Polizei di Stato,Agent,Cos0000514,Cos0000514,Cosa Nostra
788,SCY757264399,1975-06-11,Antonio,Mancini,M,Sicily,Palermo,Polizei di Stato,Sergeant,Cam0004393,Cam0004393,Camorra
789,CPA818186845,1981-04-21,Stefano,Donati,M,Campania,Naples,Polizei di Stato,Agent,Cos0002293,Cos0002293,Cosa Nostra
790,SCY582245536,1961-01-09,Cristian,Leone,M,Sicily,Caltanissetta,Guardia di Finanza,Sergeant,Ndr0001357,Ndr0001357,'Ndrangheta
791,CPA160157566,1980-08-01,Azzurra,Messina,F,Campania,Avellino,Guardia di Finanza,Sergeant,Cam0004925,Cam0004925,Camorra
792,PGA554510582,1971-12-21,Simona,Conte,F,Puglia,Andria,The Carabinieri,Lieutenent,Cam0000255,Cam0000255,Camorra
793,CLA508603498,2002-01-27,Bruno,Marino,M,Calabria,Crotone,The Carabinieri,Lieutenent,Cam0002950,Cam0002950,Camorra
794,CPA287787054,1971-09-04,Silvia,Bruno,F,Campania,Naples,The Carabinieri,Officer,Cam0002950,Cam0002950,Camorra
795,PGA662175168,2000-08-17,Giovanna,Ferrari,F,Puglia,Lecce,The Carabinieri,Officer,Cam0002950,Cam0002950,Camorra
796,PGA551067969,1982-10-07,Raul,Santoro,M,Puglia,Bari,The Carabinieri,Officer,Cos0002218,Cos0002218,Cosa Nostra
797,CPA35822453,1965-01-08,Fabrizio,Santoro,M,Campania,Naples,Polizei di Stato,Agent,Cos0002855,Cos0002855,Cosa Nostra
798,SCY590325341,1967-12-20,Laura,Greco,F,Sicily,Messina,Guardia di Finanza,Officer,Cos0003319,Cos0003319,Cosa Nostra
799,CLA654827538,1970-05-24,Roberta,Villa,F,Calabria,Acri,Polizei di Stato,Sergeant,Cos0002183,Cos0002183,Cosa Nostra
800,SCY16441264,1987-05-24,Alessandro,Monti,M,Sicily,Catania,Polizei di Stato,Sergeant,Cam0005489,Cam0005489,Camorra
801,SCY814973794,1985-12-31,Marta,De Santis,F,Sicily,Marsala,Polizei di Stato,Superintendent,Cos0001175,Cos0001175,Cosa Nostra
802,CPA969349185,2002-06-18,Raffaello,Caputo,M,Campania,Caserta,Polizei di Stato,Agent,Sac0000036,Sac0000036,Sacra Corona Unita
803,SCY466803950,1995-04-02,Silvio,Fontana,M,Sicily,Gela,The Carabinieri,Officer,Cos0001355,Cos0001355,Cosa Nostra
804,CPA423004700,1982-07-25,Antonello,Ferraro,M,Campania,Benevento,Guardia di Finanza,Financier,Cam0003153,Cam0003153,Camorra
805,PGA957400095,1966-05-26,Pietro,Bianco,M,Puglia,Lecce,Guardia di Finanza,Officer,Cam0003153,Cam0003153,Camorra
806,SCY296396973,1986-05-16,Monica,Fabbri,F,Sicily,Palermo,The Carabinieri,Officer,Ndr0002739,Ndr0002739,'Ndrangheta
807,CLA297684795,2003-09-09,Augusto,Greco,M,Calabria,Catanzaro,The Carabinieri,Officer,Ndr0000177,Ndr0000177,'Ndrangheta
808,SCY609953928,1976-04-03,Rosario,Fontana,M,Sicily,Syracuse,Guardia di Finanza,Financier,Cos0003149,Cos0003149,Cosa Nostra
809,SCY88723660,1977-05-09,Lucio,Costa,M,Sicily,Marsala,Guardia di Finanza,Officer,Ndr0000896,Ndr0000896,'Ndrangheta
810,SCY177690108,1989-01-13,Eleonora,Santoro,F,Sicily,Caltanissetta,Guardia di Finanza,Officer,Ndr0004812,Ndr0004812,'Ndrangheta
811,SCY399067558,1966-02-13,Roberto,Martini,M,Sicily,Gela,Guardia di Finanza,Sergeant,Sac0001056,Sac0001056,Sacra Corona Unita
812,CPA430358638,1969-09-14,Ernesto,D'amico,M,Campania,Salerno,Polizei di Stato,Assistant Chief,Cam0004357,Cam0004357,Camorra
813,CPA608893971,1971-02-27,Mirco,Bianchi,M,Campania,Caserta,Polizei di Stato,Assistant,Cam0005427,Cam0005427,Camorra
814,CLA353224193,1975-05-17,Leonardo,D'amico,M,Calabria,Castrovillari,The Carabinieri,Lieutenent,Cam0005427,Cam0005427,Camorra
815,CLA511904164,1976-11-26,Emilio,Pellegrino,M,Calabria,Montalto Uffugo,Polizei di Stato,Sergeant,Ndr0001009,Ndr0001009,'Ndrangheta
816,CPA974823497,1988-12-15,Raffaele,Marino,M,Campania,Avellino,The Carabinieri,Lieutenent,Ndr0001009,Ndr0001009,'Ndrangheta
817,SCY46263360,2003-03-17,Giulio,Riva,M,Sicily,Catania,Guardia di Finanza,Officer,Sac0001441,Sac0001441,Sacra Corona Unita
818,CPA8886593,1968-09-03,Marco,Santoro,M,Campania,Naples,Polizei di Stato,Agent,Cos0000701,Cos0000701,Cosa Nostra
819,PGA74404895,1997-07-23,Davide,Silvestri,M,Puglia,Taranto,The Carabinieri,Officer,Cam0000647,Cam0000647,Camorra
820,CPA312636060,1977-11-17,Davide,Bianco,M,Campania,Naples,Polizei di Stato,Agent,Cam0001219,Cam0001219,Camorra
821,CPA368139882,1983-02-26,Fabrizio,Greco,M,Campania,Caserta,Guardia di Finanza,Sergeant,Cam0001219,Cam0001219,Camorra
822,PGA162174437,1995-12-16,Valerio,Ruggiero,M,Puglia,Foggia,Guardia di Finanza,Financier,Ndr0000658,Ndr0000658,'Ndrangheta
823,CPA358199153,1956-01-02,Marta,Bianco,F,Campania,Naples,The Carabinieri,Officer,Ndr0005230,Ndr0005230,'Ndrangheta
824,SCY7089388,1968-05-26,Flavia,Esposito,F,Sicily,Caltanissetta,Guardia di Finanza,Sergeant,Cam0003735,Cam0003735,Camorra
825,CPA562882709,1984-12-16,Elvira,Gatti,F,Campania,Benevento,Polizei di Stato,Sergeant,Cam0004783,Cam0004783,Camorra
826,PGA396867578,2000-03-23,Elvira,Marino,F,Puglia,Lecce,Polizei di Stato,Agent,Cos0001400,Cos0001400,Cosa Nostra
827,SCY69226095,2002-10-01,Benedetta,Marchetti,F,Sicily,Palermo,The Carabinieri,Officer,Cam0005364,Cam0005364,Camorra
828,CPA31293148,1974-09-30,Ferdinando,Bruno,M,Campania,Avellino,Guardia di Finanza,Sergeant,Ndr0003584,Ndr0003584,'Ndrangheta
829,CPA932024176,1980-09-04,Emanuele,Bruno,M,Campania,Caserta,Polizei di Stato,Agent,Cos0001242,Cos0001242,Cosa Nostra
830,SCY498688174,1970-05-30,Carlotta,Orlando,F,Sicily,Caltanissetta,The Carabinieri,Officer,Ndr0005033,Ndr0005033,'Ndrangheta
831,CPA468441139,2002-01-21,Domenico,Serra,M,Campania,Avellino,Polizei di Stato,Agent,Ndr0004389,Ndr0004389,'Ndrangheta
832,SCY433967268,1979-09-25,Valentino,Bellini,M,Sicily,Syracuse,Polizei di Stato,Sergeant,Cam0002052,Cam0002052,Camorra
833,SCY961962249,1964-11-22,Filippo,Marino,M,Sicily,Gela,Guardia di Finanza,Financier,Sac0000324,Sac0000324,Sacra Corona Unita
834,SCY487287814,1986-05-25,Claudia,Romano,F,Sicily,Trapani,Polizei di Stato,Agent,Ndr0004393,Ndr0004393,'Ndrangheta
835,CPA651253188,1990-11-17,Benedetta,Santoro,F,Campania,Caserta,The Carabinieri,Officer,Ndr0005443,Ndr0005443,'Ndrangheta
836,SCY507980018,1977-08-30,Neri,Bianco,M,Sicily,Messina,Guardia di Finanza,Officer,Ndr0001078,Ndr0001078,'Ndrangheta
837,CPA756161413,1980-07-20,Massimo,Gallo,M,Campania,Salerno,Polizei di Stato,Assistant Chief,Cam0005693,Cam0005693,Camorra
838,PGA832655405,1992-03-10,Pietro,Farina,M,Puglia,Lecce,Polizei di Stato,Agent,Cos0005038,Cos0005038,Cosa Nostra
839,SCY100589701,2001-12-24,Mirco,Bruno,M,Sicily,Caltanissetta,Guardia di Finanza,Sergeant,Cam0001726,Cam0001726,Camorra
840,SCY960564263,1970-11-25,Alessia,Santoro,F,Sicily,Palermo,Guardia di Finanza,Officer,Ndr0004928,Ndr0004928,'Ndrangheta
841,CLA475696025,2003-05-20,Greta,Bruno,F,Calabria,Acri,Guardia di Finanza,Officer,Sac0001523,Sac0001523,Sacra Corona Unita
842,PGA114501092,1996-10-14,Fabrizio,Ferrara,M,Puglia,Foggia,Polizei di Stato,Sergeant,Cam0001639,Cam0001639,Camorra
843,CPA41788139,1959-03-11,Rocco,Santoro,M,Campania,Benevento,The Carabinieri,Officer,Ndr0000085,Ndr0000085,'Ndrangheta
844,PGA364626816,1968-02-01,Rebecca,Gallo,F,Puglia,Foggia,Guardia di Finanza,Sergeant,Cos0004990,Cos0004990,Cosa Nostra
845,PGA561173324,2002-01-27,Luigi,Marini,M,Puglia,Lecce,The Carabinieri,Officer,Cam0005502,Cam0005502,Camorra
846,PGA280496971,1995-04-20,Diego,Fabbri,M,Puglia,Foggia,Guardia di Finanza,Financier,Cam0005502,Cam0005502,Camorra
847,SCY133283411,1994-05-12,Fabio,Serra,M,Sicily,Marsala,Polizei di Stato,Sergeant,Cam0002356,Cam0002356,Camorra
848,SCY318350372,1979-08-14,Marta,Santoro,F,Sicily,Syracuse,Polizei di Stato,Agent,Ndr0003257,Ndr0003257,'Ndrangheta
849,PGA192071046,1965-11-04,Susanna,Rossi,F,Puglia,Bari,Polizei di Stato,Agent,Cos0003303,Cos0003303,Cosa Nostra
850,SCY696973626,1956-02-12,Alice,Russo,F,Sicily,Marsala,Polizei di Stato,Agent,Cam0006056,Cam0006056,Camorra
851,PGA433611592,1980-07-20,Sabina,Greco,F,Puglia,Andria,Polizei di Stato,Sergeant,Cam0003426,Cam0003426,Camorra
852,SCY960978644,1968-09-04,Renato,Vitali,M,Sicily,Gela,The Carabinieri,Officer,Cam0003347,Cam0003347,Camorra
853,SCY603480875,1977-04-07,Zeno,Guerra,M,Sicily,Catania,Polizei di Stato,Sergeant,Ndr0001519,Ndr0001519,'Ndrangheta
854,CPA212341108,1957-11-04,Vito,Bruno,M,Campania,Salerno,The Carabinieri,Lieutenent,Ndr0001519,Ndr0001519,'Ndrangheta
855,SCY181489342,1977-09-20,Renato,Damico,M,Sicily,Palermo,Guardia di Finanza,Officer,Ndr0000161,Ndr0000161,'Ndrangheta
856,CLA967378292,1963-08-04,Valentina,Rizzi,F,Calabria,Catanzaro,The Carabinieri,Officer,Cam0004899,Cam0004899,Camorra
857,PGA79449522,1967-07-12,Marzia,Palumbo,F,Puglia,Bari,Polizei di Stato,Assistant,Ndr0003044,Ndr0003044,'Ndrangheta
858,CPA848651909,1997-02-02,Livia,Ruggiero,F,Campania,Salerno,Polizei di Stato,Agent,Ndr0003306,Ndr0003306,'Ndrangheta
859,CPA257579914,1956-04-26,Chiara,Russo,F,Campania,Salerno,The Carabinieri,Officer,Cos0003169,Cos0003169,Cosa Nostra
860,CPA877992264,1989-05-10,Zeno,Bianco,M,Campania,Benevento,Polizei di Stato,Sergeant,Sac0000995,Sac0000995,Sacra Corona Unita
861,CPA137391435,1982-05-14,Tullia,De Luca,F,Campania,Salerno,Polizei di Stato,Agent,Cam0001462,Cam0001462,Camorra
862,CLA510853107,1994-10-02,Valentino,Bruno,M,Calabria,Acri,Guardia di Finanza,Officer,Cam0001092,Cam0001092,Camorra
863,CPA831363743,1992-09-20,Sergio,Sala,M,Campania,Naples,Guardia di Finanza,Sergeant,Sac0000461,Sac0000461,Sacra Corona Unita
864,PGA78762805,1965-06-26,Edoardo,Bruno,M,Puglia,Andria,The Carabinieri,Officer,Cos0003011,Cos0003011,Cosa Nostra
865,CLA979484001,2001-02-18,Filippo,Testa,M,Calabria,Crotone,Guardia di Finanza,Officer,Ndr0001693,Ndr0001693,'Ndrangheta
866,PGA114548019,1990-03-21,Salvo,Valentini,M,Puglia,Andria,Polizei di Stato,Agent,Ndr0005229,Ndr0005229,'Ndrangheta
867,PGA902795289,1996-02-11,Matilde,Mazza,F,Puglia,Foggia,Guardia di Finanza,Sergeant,Ndr0000572,Ndr0000572,'Ndrangheta
868,CLA464909775,2001-01-01,Adriano,Santoro,M,Calabria,Corigliano-Rossano,The Carabinieri,Lieutenent,Cam0004085,Cam0004085,Camorra
869,PGA997965804,1998-03-28,Pietro,Greco,M,Puglia,Taranto,Polizei di Stato,Agent,Cam0002124,Cam0002124,Camorra
870,PGA720596181,1995-10-09,Lorenzo,Bruno,M,Puglia,Foggia,Polizei di Stato,Commissioner,Cos0000268,Cos0000268,Cosa Nostra
871,SCY340146871,1983-08-16,Cristian,Rossi,M,Sicily,Palermo,Guardia di Finanza,Officer,Cam0000821,Cam0000821,Camorra
872,CPA647018136,1994-03-24,Luca,Ferrari,M,Campania,Benevento,Polizei di Stato,Sergeant,Cam0000490,Cam0000490,Camorra
873,PGA860249351,1977-11-29,Miriam,Costantini,F,Puglia,Andria,Polizei di Stato,Assistant Chief,Cos0002365,Cos0002365,Cosa Nostra
874,SCY48010255,1988-02-19,Monica,Bruno,F,Sicily,Catania,Polizei di Stato,Assistant Chief,Cam0004595,Cam0004595,Camorra
875,CPA523498773,1959-02-11,Rebecca,Bruno,F,Campania,Avellino,Polizei di Stato,Agent,Cam0001546,Cam0001546,Camorra
876,CPA511072980,1966-01-10,Giuliano,Caputo,M,Campania,Salerno,Polizei di Stato,Sergeant,Cam0001546,Cam0001546,Camorra
877,CPA893732928,1984-06-30,Fabio,Coppola,M,Campania,Avellino,Guardia di Finanza,Sergeant,Cam0004164,Cam0004164,Camorra
878,CPA776167735,1980-09-10,Cecilia,Bruno,F,Campania,Benevento,Guardia di Finanza,Officer,Ndr0000088,Ndr0000088,'Ndrangheta
879,SCY37159711,1971-05-19,Emilio,Pellegrino,M,Sicily,Palermo,Guardia di Finanza,Officer,Ndr0001506,Ndr0001506,'Ndrangheta
880,CLA155205794,1973-07-20,Fabrizio,Lombardi,M,Calabria,Lamezia Terme,Polizei di Stato,Sergeant,Ndr0004819,Ndr0004819,'Ndrangheta
881,CPA67529814,1995-09-04,Mattia,Greco,M,Campania,Naples,Polizei di Stato,Agent,Cam0003779,Cam0003779,Camorra
882,CPA192352430,1960-03-17,Adriano,Messina,M,Campania,Caserta,The Carabinieri,Lieutenent,Ndr0003084,Ndr0003084,'Ndrangheta
883,SCY65348730,1981-04-30,Eva,Gallo,F,Sicily,Gela,The Carabinieri,Lieutenent,Cam0005699,Cam0005699,Camorra
884,PGA556003667,1976-11-23,Carla,Conti,F,Puglia,Lecce,The Carabinieri,Officer,Ndr0001439,Ndr0001439,'Ndrangheta
885,CLA139857931,1993-02-01,Barbara,Rinaldi,F,Calabria,Montalto Uffugo,Guardia di Finanza,Sergeant,Ndr0003681,Ndr0003681,'Ndrangheta
886,SCY195705459,1993-08-08,Alessandro,Donati,M,Sicily,Ragusa,Polizei di Stato,Assistant Chief,Cos0003370,Cos0003370,Cosa Nostra
887,CLA676551443,1996-03-25,Gianluca,Gatti,M,Calabria,Acri,Polizei di Stato,Assistant,Cos0000748,Cos0000748,Cosa Nostra
888,PGA15576106,1975-04-08,Guido,Pagano,M,Puglia,Andria,Polizei di Stato,Assistant,Ndr0001930,Ndr0001930,'Ndrangheta
889,SCY70475057,1970-03-14,Antonio,Milani,M,Sicily,Caltanissetta,Guardia di Finanza,Officer,Cam0004240,Cam0004240,Camorra
890,SCY490088096,1986-02-25,Luigi,Conte,M,Sicily,Messina,Guardia di Finanza,Sergeant,Cos0000420,Cos0000420,Cosa Nostra
891,CPA455951324,1981-01-31,Valeria,Mancini,F,Campania,Avellino,Guardia di Finanza,Sergeant,Cos0001731,Cos0001731,Cosa Nostra
892,SCY831877216,1967-03-24,Raffaella,Bruno,F,Sicily,Vittoria,Polizei di Stato,Assistant Chief,Cam0002036,Cam0002036,Camorra
893,PGA110072629,1996-03-07,Valerio,Ruggiero,M,Puglia,Taranto,Polizei di Stato,Sergeant,Cos0003466,Cos0003466,Cosa Nostra
894,CPA247083280,1971-10-04,Giorgia,Mancini,F,Campania,Salerno,Polizei di Stato,Agent,Cos0003466,Cos0003466,Cosa Nostra
895,CPA83737946,1988-03-06,Alice,Galli,F,Campania,Caserta,Polizei di Stato,Agent,Cos0005256,Cos0005256,Cosa Nostra
896,SCY562154603,1969-04-24,Raul,Negri,M,Sicily,Marsala,Guardia di Finanza,Sergeant,Cam0003591,Cam0003591,Camorra
897,SCY694322566,1961-03-07,Asia,Rizzo,F,Sicily,Gela,The Carabinieri,Officer,Ndr0001928,Ndr0001928,'Ndrangheta
898,CLA327004713,1981-01-27,Margherita,Pellegrino,F,Calabria,Catanzaro,Guardia di Finanza,Officer,Cam0003768,Cam0003768,Camorra
899,CPA713196916,1968-12-31,Luigi,Rossi,M,Campania,Benevento,Polizei di Stato,Assistant,Sac0001775,Sac0001775,Sacra Corona Unita
900,CLA42408003,1964-04-04,Leonardo,Farina,M,Calabria,Crotone,The Carabinieri,Officer,Cam0002746,Cam0002746,Camorra
901,SCY578175416,1978-08-10,Ludovico,Testa,M,Sicily,Marsala,Polizei di Stato,Agent,Sac0000994,Sac0000994,Sacra Corona Unita
902,PGA172780341,1971-01-28,Benedetta,Fontana,F,Puglia,Taranto,The Carabinieri,Lieutenent,Cam0001315,Cam0001315,Camorra
903,PGA366711197,1971-01-13,Salvo,Bianco,M,Puglia,Bari,Polizei di Stato,Assistant,Sac0000286,Sac0000286,Sacra Corona Unita
904,CPA439589544,1982-09-11,Renato,Silvestri,M,Campania,Naples,Guardia di Finanza,Officer,Cos0004227,Cos0004227,Cosa Nostra
905,PGA264362130,1996-07-09,Cecilia,Ferrari,F,Puglia,Foggia,Guardia di Finanza,Sergeant,Cam0004697,Cam0004697,Camorra
906,CPA532099748,1959-12-07,Raffaello,Conti,M,Campania,Avellino,The Carabinieri,Officer,Cam0003211,Cam0003211,Camorra
907,SCY166708924,2001-06-10,Fabrizio,Bruno,M,Sicily,Trapani,Polizei di Stato,Assistant Chief,Cam0004674,Cam0004674,Camorra
908,CPA900371667,1962-12-27,Susanna,Riva,F,Campania,Benevento,Polizei di Stato,Agent,Ndr0004227,Ndr0004227,'Ndrangheta
909,CPA224906414,1977-06-28,Francesca,Costa,F,Campania,Benevento,Polizei di Stato,Agent,Cos0002711,Cos0002711,Cosa Nostra
910,SCY177510330,1979-01-04,Carlo,Santoro,M,Sicily,Caltanissetta,Polizei di Stato,Agent,Cam0001853,Cam0001853,Camorra
911,SCY324244707,1965-05-10,Giovanni,Moretti,M,Sicily,Syracuse,Polizei di Stato,Assistant,Ndr0003451,Ndr0003451,'Ndrangheta
912,SCY21690649,1993-08-28,Eleonora,Romano,F,Sicily,Catania,Guardia di Finanza,Sergeant,Cam0003835,Cam0003835,Camorra
913,CPA139608023,1982-08-04,Vincenzo,Bruno,M,Campania,Benevento,Polizei di Stato,Agent,Cos0004255,Cos0004255,Cosa Nostra
914,CLA785001065,1982-04-08,Roberto,Bruno,M,Calabria,Montalto Uffugo,Guardia di Finanza,Sergeant,Cos0001348,Cos0001348,Cosa Nostra
915,CPA597738435,1958-03-15,Fausto,Bruno,M,Campania,Naples,Polizei di Stato,Assistant Chief,Sac0001749,Sac0001749,Sacra Corona Unita
916,PGA72428580,1976-09-24,Alfredo,Rinaldi,M,Puglia,Bari,Polizei di Stato,Assistant Chief,Sac0000703,Sac0000703,Sacra Corona Unita
917,PGA677711508,1997-05-08,Valerio,Sanna,M,Puglia,Lecce,Guardia di Finanza,Officer,Cam0004836,Cam0004836,Camorra
918,PGA978797875,1979-07-22,Gabriele,Silvestri,M,Puglia,Foggia,Polizei di Stato,Agent,Ndr0002593,Ndr0002593,'Ndrangheta
919,SCY269051302,1980-12-26,Barbara,Greco,F,Sicily,Caltanissetta,The Carabinieri,Officer,Cam0004302,Cam0004302,Camorra
920,SCY768505074,1977-07-06,Marco,Fontana,M,Sicily,Palermo,Polizei di Stato,Agent,Cos0004932,Cos0004932,Cosa Nostra
921,SCY270490283,1994-02-21,Neri,Bruno,M,Sicily,Gela,Guardia di Finanza,Sergeant,Ndr0003682,Ndr0003682,'Ndrangheta
922,CPA89036929,1984-08-13,Simona,Silvestri,F,Campania,Benevento,Polizei di Stato,Assistant,Ndr0002570,Ndr0002570,'Ndrangheta
923,PGA895390116,1987-10-16,Mattia,Bruno,M,Puglia,Bari,Polizei di Stato,Superintendent,Ndr0002570,Ndr0002570,'Ndrangheta
924,SCY955634157,1976-02-18,Serena,Conti,F,Sicily,Syracuse,Guardia di Finanza,Officer,Cos0004933,Cos0004933,Cosa Nostra
925,CLA363919266,1978-05-31,Emanuele,Santoro,M,Calabria,Vibo Valentia,Guardia di Finanza,Financier,Ndr0005880,Ndr0005880,'Ndrangheta
926,CPA363691751,1991-10-07,Francesco,Villa,M,Campania,Avellino,Polizei di Stato,Assistant,Ndr0000637,Ndr0000637,'Ndrangheta
927,SCY722980118,1990-02-05,Gioele,Gentile,M,Sicily,Trapani,Polizei di Stato,Agent,Ndr0000453,Ndr0000453,'Ndrangheta
928,CPA955921642,1987-04-08,Augusto,Neri,M,Campania,Naples,Polizei di Stato,Agent,Cam0003508,Cam0003508,Camorra
929,CPA20667737,1993-07-05,Pasquale,Longo,M,Campania,Caserta,The Carabinieri,Officer,Cam0001666,Cam0001666,Camorra
930,PGA202859011,1997-06-18,Patrizio,Greco,M,Puglia,Andria,Polizei di Stato,Sergeant,Cos0001208,Cos0001208,Cosa Nostra
931,SCY413536885,1991-06-04,Zeno,Barbieri,M,Sicily,Palermo,Polizei di Stato,Assistant,Cam0004882,Cam0004882,Camorra
932,PGA352260927,1971-09-14,Pietro,Rizzo,M,Puglia,Taranto,Polizei di Stato,Agent,Cos0002830,Cos0002830,Cosa Nostra
933,SCY184396168,1966-09-28,Bruno,Bruno,M,Sicily,Trapani,The Carabinieri,Lieutenent,Cam0003115,Cam0003115,Camorra
