,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name,Case_ID
1342,SAL50185,2019-12-07,Campania,Salerno,No,0,CPA648095866,Edoardo,Testa,CA1499
1343,ACR05065,2006-01-30,Calabria,Acri,Yes,18,CLA907412863,Anna,Parisi,CA712
1344,AVE35155,2002-07-21,Campania,Avellino,Yes,9,CPA493707272,Alberto,Battaglia,CA1427
1345,BAR84692,2000-08-05,Puglia,Bari,No,0,PGA711449773,Daniele,Ferri,CA34
1346,VIT78457,2008-10-11,Sicily,Vittoria,Yes,3,SCY863845632,Asia,Caruso,CA1335
1347,BEN73442,2017-10-02,Campania,Benevento,No,0,CPA872262214,Stefania,Rossi,CA1191
1348,ACR35974,2008-11-23,Calabria,Acri,Yes,16,CLA503542509,Lucio,Greco,CA1839
1349,MON67296,2019-02-12,Calabria,Montalto Uffugo,No,0,CLA938551068,Sebastiano,Santoro,CA382
1350,PAL90436,2020-07-01,Sicily,Palermo,No,0,SCY47662617,Ludovica,Romano,CA1475
1351,CAS26248,2002-02-19,Calabria,Castrovillari,No,0,CLA884680983,Rita,Bruno,CA623
1352,MES83846,2009-08-20,Sicily,Messina,No,0,SCY711688969,Mirco,Rossetti,CA1520
1353,ACR61262,2020-04-03,Calabria,Acri,Yes,13,CLA189141387,Tiziano,Bruno,CA1684
1354,COR58591,2000-07-09,Calabria,Corigliano-Rossano,No,0,CLA234756529,Lucio,Valentini,CA1278
1355,FOG13794,2017-11-27,Puglia,Foggia,No,0,PGA898971237,Stefano,Vitali,CA1071
1356,ACR55122,2007-03-23,Calabria,Acri,Yes,19,CLA281610460,Ilaria,Caputo,CA1329
1357,LAM78948,2018-03-11,Calabria,Lamezia Terme,No,0,CLA379652177,Valentino,Bruno,CA820
1358,BEN47068,2022-03-20,Campania,Benevento,Yes,3,CPA254034667,Marzia,D'angelo,CA1945
1359,AND96049,2004-06-23,Puglia,Andria,No,0,PGA294931455,Arianna,Negri,CA339
1360,RAG70999,2019-09-13,Sicily,Ragusa,No,0,SCY606866046,Carla,Lombardi,CA476
1361,MON63056,2018-02-01,Calabria,Montalto Uffugo,Yes,14,CLA76753335,Erica,Bianco,CA88
1362,RAG44141,2006-04-10,Sicily,Ragusa,Yes,10,SCY29405815,Mirco,Cattaneo,CA595
1363,SAL49698,2013-03-26,Campania,Salerno,Yes,10,CPA926123690,Renato,Vitale,CA1978
1364,ACR34500,2004-06-24,Calabria,Acri,No,0,CLA436228201,Donatella,Bruno,CA1802
1365,MON84833,2004-01-03,Calabria,Montalto Uffugo,No,0,CLA40926326,Angelo,Villa,CA1015
1366,AVE57334,2001-08-31,Campania,Avellino,No,0,CPA281091760,Massimiliano,Bruno,CA485
1367,CRO75980,2003-10-09,Calabria,Crotone,No,0,CLA178051828,Alessia,Ruggiero,CA518
1368,BEN56263,2008-01-03,Campania,Benevento,No,0,CPA841727728,Marzia,Rinaldi,CA577
1369,MON04837,2005-10-11,Calabria,Montalto Uffugo,No,0,CLA606916453,Pietro,Testa,CA1015
1370,AVE44613,2009-03-22,Campania,Avellino,Yes,16,CPA364603725,Tullio,Rossi,CA448
1371,RAG45130,2016-09-17,Sicily,Ragusa,No,0,SCY906833493,Bruno,Monti,CA1830
1372,COS74386,2014-06-22,Calabria,Cosenza,Yes,14,CLA372129863,Giulio,Rossi,CA562
1373,VIT86850,2008-08-29,Sicily,Vittoria,No,0,SCY923573540,Eva,Fiore,CA1598
1374,AVE35689,2021-02-15,Campania,Avellino,No,0,CPA454488404,Stefano,Greco,CA772
1375,CRO37141,2016-04-06,Calabria,Crotone,No,0,CLA652824500,Adriano,Bruno,CA552
1376,REG51066,2006-10-10,Calabria,Reggio Calabria,No,0,CLA820121054,Barbara,Santoro,CA1895
1377,FOG70761,2013-06-04,Puglia,Foggia,Yes,12,PGA285857754,Lucio,Russo,CA1880
1378,SYR34491,2006-05-08,Sicily,Syracuse,No,0,SCY101255302,Samuele,Bianco,CA1383
1379,NAP51191,2019-10-15,Campania,Naples,Yes,16,CPA669470862,Ginevra,Palumbo,CA1783
1380,CAS49928,2001-11-14,Calabria,Castrovillari,No,0,CLA125182224,Lucia,Carbone,CA1655
1381,COR45615,2007-05-11,Calabria,Corigliano-Rossano,Yes,15,CLA851118260,Francesco,Greco,CA551
1382,SAL68969,2006-03-10,Campania,Salerno,No,0,CPA46709678,Stefano,Greco,CA489
1383,GEL85265,2008-08-02,Sicily,Gela,No,0,SCY134826471,Leonardo,Marchetti,CA1414
1384,FOG30066,2008-05-16,Puglia,Foggia,Yes,7,PGA696925800,Roberto,Bruno,CA672
1385,SYR38162,2003-12-01,Sicily,Syracuse,Yes,18,SCY893115467,Lorenza,Santoro,CA1653
1386,RAG13714,2019-02-21,Sicily,Ragusa,No,0,SCY516655861,Valerio,Parisi,CA162
1387,GEL60307,2005-09-23,Sicily,Gela,No,0,SCY823447684,Costanza,Caputo,CA925
1388,CAS09388,2021-09-15,Campania,Caserta,No,0,CPA477801306,Pasquale,Rossi,CA769
1389,REN63890,2003-07-21,Calabria,Rende,No,0,CLA575165786,Leonardo,Moretti,CA1780
1390,SAL91696,2001-07-01,Campania,Salerno,No,0,CPA104122914,Fulvio,Bruno,CA1800
1391,LAM14366,2022-03-30,Calabria,Lamezia Terme,No,0,CLA191740299,Gaia,Lombardi,CA1163
1392,CAT65031,2012-06-03,Calabria,Catanzaro,Yes,19,CLA479969703,Dario,Longo,CA1453
1393,NAP66723,2016-04-03,Campania,Naples,No,0,CPA775546763,Elio,Bruno,CA565
1394,REN73969,2010-11-16,Calabria,Rende,No,0,CLA606434840,Fioretta,Bruno,CA181
1395,CAS52393,2001-02-24,Campania,Caserta,No,0,CPA11061341,Iole,Bianco,CA139
1396,AVE01625,2015-06-25,Campania,Avellino,No,0,CPA613758954,Gabriella,Bianco,CA1408
1397,LEC27190,2021-05-01,Puglia,Lecce,No,0,PGA525878941,Lapo,Bianchi,CA405
1398,CAS34975,2016-10-10,Campania,Caserta,Yes,18,CPA810243435,Giulio,Rossi,CA979
1399,CAS41837,2007-07-02,Calabria,Castrovillari,Yes,10,CLA204916028,Alessio,Bianco,CA1655
1400,ACR80108,2019-06-23,Calabria,Acri,Yes,13,CLA869136872,Valentino,Moretti,CA576
1401,AVE66034,2013-04-30,Campania,Avellino,Yes,17,CPA256604672,Emanuele,Ferrari,CA728
1402,CAT81084,2014-03-28,Sicily,Catania,No,0,SCY213041616,Sebastiano,Rossi,CA1321
1403,VIT65948,2010-08-05,Sicily,Vittoria,No,0,SCY23624172,Matteo,De Luca,CA1380
1404,NAP73734,2006-06-26,Campania,Naples,No,0,CPA686631165,Cosimo,Lombardi,CA636
1405,BEN55505,2019-11-15,Campania,Benevento,Yes,12,CPA356184223,Giuliana,Russo,CA1085
1406,MAR07559,2003-01-21,Sicily,Marsala,No,0,SCY853482133,Cristian,Bruno,CA1903
1407,NAP27832,2016-08-17,Campania,Naples,Yes,15,CPA492245588,Susanna,Bellini,CA1874
1408,BEN99144,2019-01-02,Campania,Benevento,No,0,CPA174288980,Felice,Bianchi,CA535
1409,GEL88842,2002-02-13,Sicily,Gela,Yes,16,SCY717628249,Federico,Santoro,CA288
1410,CAS06951,2011-06-28,Campania,Caserta,No,0,CPA140016350,Mattia,Giordano,CA1973
1411,BEN63981,2021-07-12,Campania,Benevento,No,0,CPA738613694,Rocco,Santoro,CA687
1412,COS27668,2016-12-21,Calabria,Cosenza,No,0,CLA109777237,Corrado,Bruno,CA1455
1413,ACR39661,2012-03-14,Calabria,Acri,Yes,1,CLA732928530,Gabriele,Rossetti,CA433
1414,BEN56034,2005-01-28,Campania,Benevento,No,0,CPA938445559,Sabina,Romano,CA1466
1415,AVE26323,2009-03-18,Campania,Avellino,No,0,CPA567276630,Giada,Bruno,CA444
1416,AVE56193,2008-08-13,Campania,Avellino,Yes,7,CPA369124139,Bernardo,Lombardo,CA1569
1417,ACR83578,2005-08-22,Calabria,Acri,Yes,9,CLA585055160,Greta,Villa,CA1685
1418,REN02154,2021-04-10,Calabria,Rende,No,0,CLA690462530,Rosario,De Santis,CA181
1419,CAT75795,2018-09-28,Calabria,Catanzaro,No,0,CLA706562790,Fioretta,Bruno,CA1026
1420,ACR83124,2015-10-02,Calabria,Acri,Yes,17,CLA831034565,Rita,Greco,CA576
1421,COR17443,2003-04-23,Calabria,Corigliano-Rossano,Yes,9,CLA527352467,Diego,Fiore,CA253
1422,COR32436,2010-07-11,Calabria,Corigliano-Rossano,Yes,18,CLA63207018,Saverio,Mazza,CA1958
1423,SYR39844,2015-11-01,Sicily,Syracuse,No,0,SCY673197371,Rosa,Caputo,CA1626
1424,VIT83466,2012-01-15,Sicily,Vittoria,No,0,SCY157737378,Paola,Rossetti,CA1170
1425,CAL65577,2003-03-03,Sicily,Caltanissetta,No,0,SCY502290900,Neri,Russo,CA721
1426,AVE75407,2004-07-15,Campania,Avellino,Yes,13,CPA634718314,Greta,Ricci,CA728
1427,MON93473,2021-03-18,Calabria,Montalto Uffugo,No,0,CLA375248429,Ludovico,Bianco,CA382
1428,CAS87552,2012-11-18,Campania,Caserta,Yes,3,CPA987937463,Mario,Rossi,CA667
1429,CAS60256,2020-10-02,Calabria,Castrovillari,Yes,17,CLA780408738,Lapo,Greco,CA463
1430,CRO75785,2013-08-01,Calabria,Crotone,No,0,CLA781613932,Daniele,Bruno,CA792
1431,CRO61200,2016-08-20,Calabria,Crotone,Yes,8,CLA618464866,Niccolo,Santoro,CA1216
1432,AVE36911,2021-01-12,Campania,Avellino,Yes,19,CPA281083697,Ugo,Parisi,CA653
1433,BEN40315,2009-12-08,Campania,Benevento,No,0,CPA585817665,Vittoria,Fontana,CA1110
1434,FOG97563,2003-10-25,Puglia,Foggia,Yes,9,PGA284394882,Claudio,Milani,CA1020
1435,BEN60028,2017-04-27,Campania,Benevento,No,0,CPA535364608,Miriam,Ferrari,CA698
1436,CAT13806,2018-01-11,Sicily,Catania,No,0,SCY610545788,Angelo,Bianchi,CA1267
1437,GEL85876,2019-12-24,Sicily,Gela,No,0,SCY383570046,Patrizio,Rizzo,CA1765
1438,NAP63860,2019-12-08,Campania,Naples,Yes,6,CPA358119273,Zeno,Fabbri,CA1642
1439,NAP13116,2000-04-04,Campania,Naples,Yes,9,CPA70284881,Antonello,Ricci,CA281
1440,SAL89248,2019-06-19,Campania,Salerno,Yes,12,CPA106501497,Ernesto,Gentile,CA1001
1441,SYR92762,2021-07-29,Sicily,Syracuse,No,0,SCY124538360,Nicola,Conti,CA313
1442,SYR00089,2020-11-15,Sicily,Syracuse,Yes,6,SCY924224500,Pietro,Greco,CA31
1443,NAP81891,2017-05-14,Campania,Naples,Yes,9,CPA992918797,Maurizio,Bruno,CA1302
1444,NAP26279,2019-11-14,Campania,Naples,No,0,CPA825023856,Mauro,Pellegrini,CA1022
1445,SAL29176,2012-10-06,Campania,Salerno,No,0,CPA699323942,Elettra,Greco,CA1185
1446,AND79477,2011-05-30,Puglia,Andria,No,0,PGA926637068,Mario,Pellegrini,CA1358
1447,REG78249,2008-02-06,Calabria,Reggio Calabria,No,0,CLA816766183,Sabina,Bruno,CA735
1448,COS12629,2018-07-25,Calabria,Cosenza,No,0,CLA315040055,Niccolo,Santoro,CA1568
1449,SYR66689,2011-10-08,Sicily,Syracuse,Yes,7,SCY100939353,Valerio,Bruno,CA1382
1450,COS99872,2003-04-11,Calabria,Cosenza,Yes,19,CLA631743503,Raffaello,De Santis,CA1889
1451,MON91181,2006-03-23,Calabria,Montalto Uffugo,No,0,CLA360314140,Maria,Messina,CA275
1452,CRO77660,2021-12-03,Calabria,Crotone,No,0,CLA710597651,Augusto,Romano,CA1513
1453,SAL01397,2011-01-05,Campania,Salerno,Yes,8,CPA698326881,Raffaele,De Santis,CA1800
1454,SYR73528,2021-08-29,Sicily,Syracuse,No,0,SCY652510919,Rosario,Neri,CA842
1455,COR25390,2011-12-21,Calabria,Corigliano-Rossano,Yes,6,CLA205904968,Eugenia,Testa,CA1934
1456,CAT08669,2020-05-01,Calabria,Catanzaro,Yes,10,CLA563088213,Mattia,Fabbri,CA1712
1457,SYR74517,2006-06-15,Sicily,Syracuse,Yes,8,SCY224048851,Massimo,Rinaldi,CA31
1458,CAS13896,2013-09-18,Calabria,Castrovillari,No,0,CLA78537254,Rosa,Amato,CA172
1459,FOG42537,2019-09-06,Puglia,Foggia,Yes,2,PGA249473382,Davide,Ferraro,CA1294
1460,PAL32026,2019-12-29,Sicily,Palermo,Yes,3,SCY567613182,Guido,Barbieri,CA1597
1461,TAR57753,2005-05-01,Puglia,Taranto,Yes,14,PGA501958406,Alessandro,Gentile,CA1562
1462,CAS36173,2019-02-28,Campania,Caserta,Yes,2,CPA922358484,Ruggero,Gallo,CA808
1463,AVE79690,2013-04-02,Campania,Avellino,Yes,17,CPA593593712,Bianca,Santoro,CA1924
1464,REN91512,2002-01-11,Calabria,Rende,Yes,3,CLA579316000,Claudio,Greco,CA1259
1465,AVE12285,2013-05-28,Campania,Avellino,Yes,1,CPA207397077,Rosa,Bruno,CA913
1466,MES27171,2008-07-25,Sicily,Messina,Yes,18,SCY292874244,Rocco,Serra,CA1689
1467,REG55377,2020-10-08,Calabria,Reggio Calabria,No,0,CLA700889156,Pasquale,Leone,CA201
1468,FOG78825,2021-03-08,Puglia,Foggia,Yes,1,PGA181772476,Felice,Fontana,CA1949
1469,AVE59713,2001-03-08,Campania,Avellino,Yes,18,CPA507823325,Nicola,Lombardo,CA1408
1470,CRO84486,2018-02-11,Calabria,Crotone,No,0,CLA575117838,Debora,Damico,CA1057
1471,BEN23301,2019-02-02,Campania,Benevento,Yes,5,CPA33238735,Biagio,Ricci,CA1851
1472,RAG83759,2012-09-22,Sicily,Ragusa,No,0,SCY435910566,Guido,Bianco,CA547
1473,SYR10556,2016-08-01,Sicily,Syracuse,No,0,SCY767981936,Adriano,Leone,CA1653
1474,AVE11340,2008-07-02,Campania,Avellino,No,0,CPA904076303,Ferdinando,Bianco,CA1742
1475,REN71560,2010-02-02,Calabria,Rende,No,0,CLA266124156,Fiorella,Barbieri,CA1780
1476,AVE60459,2007-11-21,Campania,Avellino,Yes,17,CPA975229765,Serena,Ruggiero,CA1033
1477,COR79072,2016-04-23,Calabria,Corigliano-Rossano,Yes,15,CLA356613932,Greta,Costa,CA1256
1478,BEN85195,2013-10-22,Campania,Benevento,No,0,CPA594577154,Neri,Greco,CA1703
1479,COR61412,2010-04-07,Calabria,Corigliano-Rossano,No,0,CLA625166191,Alessandro,Bruno,CA386
1480,MAR38260,2011-08-09,Sicily,Marsala,No,0,SCY595002116,Emanuele,Costa,CA459
1481,CAL89642,2013-06-27,Sicily,Caltanissetta,Yes,12,SCY431968620,Massimo,Bruno,CA1842
1482,AVE72508,2004-07-07,Campania,Avellino,No,0,CPA368180478,Tullio,Bianco,CA444
1483,SYR05608,2008-02-18,Sicily,Syracuse,Yes,3,SCY728892950,Emilia,Bianco,CA1575
1484,COS47640,2001-08-04,Calabria,Cosenza,No,0,CLA978906258,Alessio,Bianco,CA348
1485,CRO93754,2019-03-01,Calabria,Crotone,No,0,CLA35084597,Dafne,Greco,CA423
1486,VIT29917,2012-07-07,Sicily,Vittoria,No,0,SCY387157036,Giuliano,Moretti,CA1128
1487,BAR82147,2021-03-26,Puglia,Bari,Yes,14,PGA169173838,Fabrizio,Sartori,CA389
1488,CAS73884,2000-02-07,Campania,Caserta,No,0,CPA67210831,Luigi,Rossi,N/A
1489,CRO25202,2009-09-07,Calabria,Crotone,No,0,CLA594536190,Filippo,Fabbri,CA792
1490,AVE86056,2003-10-01,Campania,Avellino,No,0,CPA579337644,Guido,Santoro,CA408
1491,COS00509,2004-12-28,Calabria,Cosenza,No,0,CLA234705870,Giovanni,Montanari,CA625
1492,AVE84355,2009-05-06,Campania,Avellino,No,0,CPA158638204,Fabrizio,Galli,CA1408
1493,REN89515,2019-10-26,Calabria,Rende,No,0,CLA8062184,Azzurra,Russo,CA1337
1494,GEL77487,2012-02-03,Sicily,Gela,Yes,13,SCY350370213,Giorgia,Marino,CA1207
1495,LAM27639,2000-05-23,Calabria,Lamezia Terme,Yes,2,CLA431861617,Stella,Bruno,CA633
1496,NAP56688,2021-12-08,Campania,Naples,Yes,5,CPA702530824,Michele,Serra,CA428
1497,LAM32228,2021-03-04,Calabria,Lamezia Terme,No,0,CLA825450228,Salvo,Ferraro,CA1106
1498,SYR66617,2014-10-23,Sicily,Syracuse,No,0,SCY477186310,Nicola,Bianco,CA196
1499,TAR85035,2007-05-31,Puglia,Taranto,Yes,17,PGA989530200,Lorenzo,Santoro,CA1664
1500,TRA73366,2014-07-08,Sicily,Trapani,No,0,SCY57403351,Rossana,Bruno,CA1788
1501,BEN88626,2020-11-19,Campania,Benevento,No,0,CPA332720013,Tullio,Greco,CA38
1502,GEL09890,2001-12-06,Sicily,Gela,No,0,SCY319716382,Davide,Greco,CA398
1503,TAR16819,2020-10-03,Puglia,Taranto,No,0,PGA466760557,Marzia,Greco,CA1067
1504,VIB33791,2005-12-14,Calabria,Vibo Valentia,No,0,CLA339771942,Raffaele,Bellini,CA569
1505,LEC53813,2000-09-20,Puglia,Lecce,Yes,9,PGA105527818,Alberto,Marini,CA677
1506,PAL11265,2007-04-28,Sicily,Palermo,No,0,SCY917422756,Valerio,Caputo,CA1138
1507,PAL23525,2017-12-15,Sicily,Palermo,Yes,2,SCY360379490,Biagio,Morelli,CA1563
1508,COR79553,2000-06-22,Calabria,Corigliano-Rossano,No,0,CLA636505047,Mattia,D'angelo,CA1558
1509,NAP41824,2009-08-15,Campania,Naples,No,0,CPA881273019,Greta,Bianco,CA428
1510,AVE16036,2020-05-25,Campania,Avellino,Yes,16,CPA199050455,Ezio,Bruno,CA772
1511,LEC60534,2005-09-26,Puglia,Lecce,No,0,PGA456738832,Gabriele,Milani,CA599
1512,CRO00031,2009-04-12,Calabria,Crotone,No,0,CLA617551745,Federica,Ferrara,CA423
1513,SYR72514,2015-12-13,Sicily,Syracuse,Yes,3,SCY771291912,Lucio,Gallo,CA1535
1514,VIB05146,2013-04-18,Calabria,Vibo Valentia,Yes,18,CLA135737849,Andrea,Giuliani,CA770
1515,BEN07601,2020-05-10,Campania,Benevento,No,0,CPA446027190,Emma,Russo,CA1810
1516,LAM52557,2011-09-12,Calabria,Lamezia Terme,Yes,17,CLA429573639,Rocco,Bruno,CA820
1517,VIT54806,2022-03-03,Sicily,Vittoria,No,0,SCY739094584,Antonello,Bruno,CA1534
1518,COS78602,2005-05-29,Calabria,Cosenza,Yes,11,CLA992125729,Antonia,Bruno,CA348
1519,MES83640,2000-03-27,Sicily,Messina,Yes,19,SCY269554989,Rocco,Gallo,CA118
1520,SAL80338,2010-05-20,Campania,Salerno,Yes,17,CPA628229544,Riccardo,Bruno,CA264
1521,REG36575,2014-05-18,Calabria,Reggio Calabria,Yes,18,CLA724718647,Caterina,Bruno,CA752
1522,AND20270,2019-08-14,Puglia,Andria,No,0,PGA326979207,Simone,Rinaldi,CA1697
1523,MON55212,2017-07-08,Calabria,Montalto Uffugo,No,0,CLA329182608,Isabella,Santoro,CA1573
1524,TRA32248,2008-10-02,Sicily,Trapani,Yes,8,SCY56153398,Tullio,Ricci,CA864
1525,ACR22433,2012-09-13,Calabria,Acri,No,0,CLA114471375,Paolo,Bianco,CA1802
1526,LAM10142,2000-04-18,Calabria,Lamezia Terme,No,0,CLA455454104,Lucio,Bianco,CA93
1527,BEN89271,2016-02-16,Campania,Benevento,No,0,CPA380045672,Cecilia,Ferri,CA852
1528,CAL32854,2010-11-25,Sicily,Caltanissetta,No,0,SCY44076445,Diego,Santoro,CA1468
1529,BAR02074,2008-05-12,Puglia,Bari,Yes,1,PGA386752629,Stefano,Rizzo,CA487
1530,COS31697,2018-12-12,Calabria,Cosenza,No,0,CLA70790918,Rocco,Sala,CA1719
1531,ACR66625,2014-01-18,Calabria,Acri,No,0,CLA744232962,Agnese,Rossetti,CA1277
1532,MES09720,2000-07-01,Sicily,Messina,No,0,SCY125107639,Valentina,Fabbri,CA1037
1533,AVE68902,2018-11-09,Campania,Avellino,No,0,CPA250362998,Sara,Montanari,CA1206
1534,VIT96277,2012-02-26,Sicily,Vittoria,Yes,6,SCY715488571,Patrizio,Sala,CA1449
1535,SAL70330,2021-10-13,Campania,Salerno,No,0,CPA599698558,Raffaele,Milani,CA1417
1536,TRA80151,2006-07-05,Sicily,Trapani,No,0,SCY437762751,Cristian,Bruno,CA1359
1537,CAT53586,2018-05-03,Sicily,Catania,No,0,SCY944623093,Walter,Fiore,CA1073
1538,CAS90260,2001-07-11,Calabria,Castrovillari,No,0,CLA336553534,Adriano,Mancini,CA1814
1539,BAR71202,2011-03-10,Puglia,Bari,Yes,19,PGA213997563,Antonella,Bruno,CA578
1540,AVE94412,2019-12-13,Campania,Avellino,No,0,CPA372723784,Vito,Bruno,CA1710
1541,REG47709,2018-12-24,Calabria,Reggio Calabria,No,0,CLA332581665,Sergio,Valentini,CA784
1542,CAS98864,2015-12-21,Campania,Caserta,No,0,CPA132879597,Sabina,Bruno,CA2
1543,LAM95311,2021-11-13,Calabria,Lamezia Terme,No,0,CLA173527604,Chiara,Ricci,CA1113
1544,MON47398,2002-04-12,Calabria,Montalto Uffugo,Yes,10,CLA41028209,Donatella,D'amico,CA1611
1545,CAS95893,2012-10-15,Calabria,Castrovillari,No,0,CLA933088555,Carlotta,Bianchi,CA297
1546,CAL40913,2011-04-26,Sicily,Caltanissetta,Yes,2,SCY433573993,Rita,Greco,CA1996
1547,REN53246,2011-12-30,Calabria,Rende,Yes,13,CLA411635442,Salvatore,Santoro,CA1896
1548,CAT15385,2011-05-28,Sicily,Catania,No,0,SCY527471055,Felice,Lombardi,CA1260
1549,COS28483,2002-12-24,Calabria,Cosenza,No,0,CLA363737320,Debora,De Santis,CA562
1550,MON31867,2022-03-29,Calabria,Montalto Uffugo,Yes,8,CLA611998616,Ginevra,Greco,CA371
1551,GEL83427,2006-03-25,Sicily,Gela,Yes,11,SCY528558407,Marco,Santoro,CA1207
1552,SAL19928,2016-05-14,Campania,Salerno,No,0,CPA73983520,Roberto,Giordano,CA955
1553,AND00252,2012-08-14,Puglia,Andria,No,0,PGA283837445,Rita,Martinelli,CA1974
1554,SAL58487,2019-09-29,Campania,Salerno,No,0,CPA256650036,Valentino,Rizzi,CA955
1555,LAM39644,2019-09-29,Calabria,Lamezia Terme,Yes,4,CLA771049402,Patrizio,Damico,CA1192
1556,FOG63400,2017-10-18,Puglia,Foggia,No,0,PGA435608096,Mattia,Bruno,CA1883
1557,CAT43391,2015-10-12,Sicily,Catania,Yes,4,SCY164917352,Raffaello,Bruno,CA810
1558,SYR27436,2021-06-16,Sicily,Syracuse,Yes,8,SCY318582637,Saverio,Costa,CA842
1559,AVE05933,2021-07-17,Campania,Avellino,No,0,CPA106567963,Renato,Bruno,CA122
1560,TRA82991,2007-10-16,Sicily,Trapani,No,0,SCY443738826,Camillo,Barbieri,CA1063
1561,CAT35425,2014-08-31,Calabria,Catanzaro,Yes,13,CLA621575137,Paola,Ricci,CA1926
1562,BEN40743,2005-11-25,Campania,Benevento,Yes,5,CPA555702240,Giorgia,Leone,CA1997
1563,MAR83427,2019-04-16,Sicily,Marsala,Yes,3,SCY154531666,Salvo,Bruno,CA664
1564,PAL44255,2020-12-12,Sicily,Palermo,Yes,2,SCY438016776,Antonello,Santoro,CA16
1565,FOG66813,2019-10-27,Puglia,Foggia,No,0,PGA782343934,Sergio,Bianco,CA890
1566,TRA60751,2012-11-01,Sicily,Trapani,No,0,SCY266044082,Carla,Fiore,CA1342
1567,GEL60679,2019-01-20,Sicily,Gela,No,0,SCY225914823,Matteo,Russo,CA429
1568,VIT68433,2008-06-17,Sicily,Vittoria,No,0,SCY425981812,Salvatore,Farina,CA1335
1569,MAR12915,2020-11-07,Sicily,Marsala,No,0,SCY107726402,Cosimo,Caputo,CA457
1570,NAP24520,2000-08-24,Campania,Naples,No,0,CPA91680580,Rosario,Bernardi,CA636
1571,NAP34621,2005-04-13,Campania,Naples,No,0,CPA199722514,Violante,Milani,CA1428
1572,COR88193,2011-03-25,Calabria,Corigliano-Rossano,No,0,CLA996851657,Sergio,Fiore,CA1820
1573,PAL65598,2003-01-03,Sicily,Palermo,No,0,SCY221456799,Domenico,Santoro,CA1959
1574,GEL57746,2019-10-14,Sicily,Gela,Yes,16,SCY652298967,Giulio,Greco,CA736
1575,CAS39353,2010-02-17,Campania,Caserta,No,0,CPA867563127,Iole,Santoro,CA979
1576,CAS84808,2003-01-07,Campania,Caserta,No,0,CPA633192681,Lavinia,Bruno,CA979
1577,NAP00979,2000-08-18,Campania,Naples,No,0,CPA698343216,Vittoria,Rizzi,CA636
1578,SAL17735,2019-08-24,Campania,Salerno,No,0,CPA650920157,Stella,Greco,CA1001
1579,PAL86113,2006-08-16,Sicily,Palermo,No,0,SCY879290936,Biagio,Martini,CA1494
1580,NAP94453,2000-10-01,Campania,Naples,Yes,11,CPA474806335,Monica,Longo,CA565
1581,CAS00383,2000-09-15,Campania,Caserta,No,0,CPA378855764,Salvo,Rossi,CA139
1582,TRA40797,2002-02-20,Sicily,Trapani,Yes,18,SCY798366974,Umberto,Martinelli,CA1551
1583,COR34114,2009-05-22,Calabria,Corigliano-Rossano,No,0,CLA521717605,Tommaso,Caputo,CA1792
1584,PAL12519,2008-05-27,Sicily,Palermo,No,0,SCY461009608,Barbara,Bruno,CA1255
1585,REN33834,2020-09-11,Calabria,Rende,Yes,6,CLA923489948,Emiliano,Bianco,CA1165
1586,MAR42112,2008-02-20,Sicily,Marsala,No,0,SCY849325008,Martina,Ferrara,CA298
1587,LEC70411,2016-06-20,Puglia,Lecce,No,0,PGA601565684,Luisa,Piras,CA1628
1588,TAR34299,2013-12-25,Puglia,Taranto,No,0,PGA810991950,Vincenzo,Bruno,CA1562
1589,SAL39134,2004-03-01,Campania,Salerno,No,0,CPA810665666,Dafne,Bianco,CA1978
1590,REN91199,2007-01-31,Calabria,Rende,No,0,CLA893846963,Vittorio,Bruno,CA741
1591,CAS79558,2002-03-04,Calabria,Castrovillari,Yes,10,CLA854915966,Elena,Palumbo,CA1673
1592,SAL54723,2002-11-23,Campania,Salerno,No,0,CPA481503421,Fulvio,Bruno,CA387
1593,FOG70943,2001-01-24,Puglia,Foggia,No,0,PGA841858786,Giovanni,Villa,CA1632
1594,VIT91128,2000-10-24,Sicily,Vittoria,No,0,SCY740606635,Ezio,Messina,CA1598
1595,MES11521,2009-02-03,Sicily,Messina,No,0,SCY564960527,Adele,Galli,CA1881
1596,CAT30072,2005-05-10,Calabria,Catanzaro,No,0,CLA73136607,Raffaello,Messina,CA1696
1597,BEN88899,2011-02-12,Campania,Benevento,Yes,3,CPA525914818,Sergio,Serra,CA535
1598,GEL29189,2013-10-14,Sicily,Gela,Yes,6,SCY736176129,Sergio,Santoro,CA718
1599,MES04842,2021-07-04,Sicily,Messina,Yes,2,SCY584658391,Eleonora,Farina,CA634
1600,TRA20885,2002-09-17,Sicily,Trapani,Yes,4,SCY261787055,Ada,Vitali,CA85
1601,TRA67583,2001-05-24,Sicily,Trapani,No,0,SCY460491524,Simone,Bruno,CA1551
1602,BEN20386,2013-07-17,Campania,Benevento,No,0,CPA675440117,Alma,Greco,CA1289
1603,SAL49120,2008-08-29,Campania,Salerno,No,0,CPA228204898,Claudio,Bianco,CA264
1604,AVE21366,2013-07-12,Campania,Avellino,No,0,CPA102346661,Amelia,Greco,CA793
1605,SAL58568,2007-10-22,Campania,Salerno,No,0,CPA322477746,Gabriele,Bruno,CA1766
1606,CAT46844,2011-11-20,Calabria,Catanzaro,No,0,CLA706562790,Fioretta,Bruno,CA503
