,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name
1468,FOG78825,2021-03-08,Puglia,Foggia,Yes,1,PGA181772476,Felice,Fontana
1469,AVE59713,2001-03-08,Campania,Avellino,Yes,18,CPA507823325,Nicola,Lombardo
1470,CRO84486,2018-02-11,Calabria,Crotone,No,0,CLA575117838,Debora,Damico
1471,BEN23301,2019-02-02,Campania,Benevento,Yes,5,CPA33238735,Biagio,Ricci
1472,RAG83759,2012-09-22,Sicily,Ragusa,No,0,SCY435910566,Guido,Bianco
1473,SYR10556,2016-08-01,Sicily,Syracuse,No,0,SCY767981936,Adriano,Leone
1474,AVE11340,2008-07-02,Campania,Avellino,No,0,CPA904076303,Ferdinando,Bianco
1475,REN71560,2010-02-02,Calabria,Rende,No,0,CLA266124156,Fiorella,Barbieri
1476,AVE60459,2007-11-21,Campania,Avellino,Yes,17,CPA975229765,Serena,Ruggiero
1477,COR79072,2016-04-23,Calabria,Corigliano-Rossano,Yes,15,CLA356613932,Greta,Costa
1478,BEN85195,2013-10-22,Campania,Benevento,No,0,CPA594577154,Neri,Greco
1479,COR61412,2010-04-07,Calabria,Corigliano-Rossano,No,0,CLA625166191,Alessandro,Bruno
1480,MAR38260,2011-08-09,Sicily,Marsala,No,0,SCY595002116,Emanuele,Costa
1481,CAL89642,2013-06-27,Sicily,Caltanissetta,Yes,12,SCY431968620,Massimo,Bruno
1482,AVE72508,2004-07-07,Campania,Avellino,No,0,CPA368180478,Tullio,Bianco
1483,SYR05608,2008-02-18,Sicily,Syracuse,Yes,3,SCY728892950,Emilia,Bianco
1484,COS47640,2001-08-04,Calabria,Cosenza,No,0,CLA978906258,Alessio,Bianco
1485,CRO93754,2019-03-01,Calabria,Crotone,No,0,CLA35084597,Dafne,Greco
1486,VIT29917,2012-07-07,Sicily,Vittoria,No,0,SCY387157036,Giuliano,Moretti
1487,BAR82147,2021-03-26,Puglia,Bari,Yes,14,PGA169173838,Fabrizio,Sartori
1488,CAS73884,2000-02-07,Campania,Caserta,No,0,CPA67210831,Luigi,Rossi
1489,CRO25202,2009-09-07,Calabria,Crotone,No,0,CLA594536190,Filippo,Fabbri
1490,AVE86056,2003-10-01,Campania,Avellino,No,0,CPA579337644,Guido,Santoro
1491,COS00509,2004-12-28,Calabria,Cosenza,No,0,CLA234705870,Giovanni,Montanari
1492,AVE84355,2009-05-06,Campania,Avellino,No,0,CPA158638204,Fabrizio,Galli
1493,REN89515,2019-10-26,Calabria,Rende,No,0,CLA8062184,Azzurra,Russo
1494,GEL77487,2012-02-03,Sicily,Gela,Yes,13,SCY350370213,Giorgia,Marino
1495,LAM27639,2000-05-23,Calabria,Lamezia Terme,Yes,2,CLA431861617,Stella,Bruno
1496,NAP56688,2021-12-08,Campania,Naples,Yes,5,CPA702530824,Michele,Serra
1497,LAM32228,2021-03-04,Calabria,Lamezia Terme,No,0,CLA825450228,Salvo,Ferraro
1498,SYR66617,2014-10-23,Sicily,Syracuse,No,0,SCY477186310,Nicola,Bianco
1499,TAR85035,2007-05-31,Puglia,Taranto,Yes,17,PGA989530200,Lorenzo,Santoro
1500,TRA73366,2014-07-08,Sicily,Trapani,No,0,SCY57403351,Rossana,Bruno
1501,BEN88626,2020-11-19,Campania,Benevento,No,0,CPA332720013,Tullio,Greco
1502,GEL09890,2001-12-06,Sicily,Gela,No,0,SCY319716382,Davide,Greco
1503,TAR16819,2020-10-03,Puglia,Taranto,No,0,PGA466760557,Marzia,Greco
1504,VIB33791,2005-12-14,Calabria,Vibo Valentia,No,0,CLA339771942,Raffaele,Bellini
1505,LEC53813,2000-09-20,Puglia,Lecce,Yes,9,PGA105527818,Alberto,Marini
1506,PAL11265,2007-04-28,Sicily,Palermo,No,0,SCY917422756,Valerio,Caputo
1507,PAL23525,2017-12-15,Sicily,Palermo,Yes,2,SCY360379490,Biagio,Morelli
1508,COR79553,2000-06-22,Calabria,Corigliano-Rossano,No,0,CLA636505047,Mattia,D'angelo
1509,NAP41824,2009-08-15,Campania,Naples,No,0,CPA881273019,Greta,Bianco
1510,AVE16036,2020-05-25,Campania,Avellino,Yes,16,CPA199050455,Ezio,Bruno
1511,LEC60534,2005-09-26,Puglia,Lecce,No,0,PGA456738832,Gabriele,Milani
1512,CRO00031,2009-04-12,Calabria,Crotone,No,0,CLA617551745,Federica,Ferrara
1513,SYR72514,2015-12-13,Sicily,Syracuse,Yes,3,SCY771291912,Lucio,Gallo
1514,VIB05146,2013-04-18,Calabria,Vibo Valentia,Yes,18,CLA135737849,Andrea,Giuliani
1515,BEN07601,2020-05-10,Campania,Benevento,No,0,CPA446027190,Emma,Russo
1516,LAM52557,2011-09-12,Calabria,Lamezia Terme,Yes,17,CLA429573639,Rocco,Bruno
1517,VIT54806,2022-03-03,Sicily,Vittoria,No,0,SCY739094584,Antonello,Bruno
1518,COS78602,2005-05-29,Calabria,Cosenza,Yes,11,CLA992125729,Antonia,Bruno
1519,MES83640,2000-03-27,Sicily,Messina,Yes,19,SCY269554989,Rocco,Gallo
1520,SAL80338,2010-05-20,Campania,Salerno,Yes,17,CPA628229544,Riccardo,Bruno
1521,REG36575,2014-05-18,Calabria,Reggio Calabria,Yes,18,CLA724718647,Caterina,Bruno
1522,AND20270,2019-08-14,Puglia,Andria,No,0,PGA326979207,Simone,Rinaldi
1523,MON55212,2017-07-08,Calabria,Montalto Uffugo,No,0,CLA329182608,Isabella,Santoro
1524,TRA32248,2008-10-02,Sicily,Trapani,Yes,8,SCY56153398,Tullio,Ricci
1525,ACR22433,2012-09-13,Calabria,Acri,No,0,CLA114471375,Paolo,Bianco
1526,LAM10142,2000-04-18,Calabria,Lamezia Terme,No,0,CLA455454104,Lucio,Bianco
1527,BEN89271,2016-02-16,Campania,Benevento,No,0,CPA380045672,Cecilia,Ferri
1528,CAL32854,2010-11-25,Sicily,Caltanissetta,No,0,SCY44076445,Diego,Santoro
1529,BAR02074,2008-05-12,Puglia,Bari,Yes,1,PGA386752629,Stefano,Rizzo
1530,COS31697,2018-12-12,Calabria,Cosenza,No,0,CLA70790918,Rocco,Sala
1531,ACR66625,2014-01-18,Calabria,Acri,No,0,CLA744232962,Agnese,Rossetti
1532,MES09720,2000-07-01,Sicily,Messina,No,0,SCY125107639,Valentina,Fabbri
1533,AVE68902,2018-11-09,Campania,Avellino,No,0,CPA250362998,Sara,Montanari
1534,VIT96277,2012-02-26,Sicily,Vittoria,Yes,6,SCY715488571,Patrizio,Sala
1535,SAL70330,2021-10-13,Campania,Salerno,No,0,CPA599698558,Raffaele,Milani
1536,TRA80151,2006-07-05,Sicily,Trapani,No,0,SCY437762751,Cristian,Bruno
1537,CAT53586,2018-05-03,Sicily,Catania,No,0,SCY944623093,Walter,Fiore
1538,CAS90260,2001-07-11,Calabria,Castrovillari,No,0,CLA336553534,Adriano,Mancini
1539,BAR71202,2011-03-10,Puglia,Bari,Yes,19,PGA213997563,Antonella,Bruno
1540,AVE94412,2019-12-13,Campania,Avellino,No,0,CPA372723784,Vito,Bruno
1541,REG47709,2018-12-24,Calabria,Reggio Calabria,No,0,CLA332581665,Sergio,Valentini
1542,CAS98864,2015-12-21,Campania,Caserta,No,0,CPA132879597,Sabina,Bruno
1543,LAM95311,2021-11-13,Calabria,Lamezia Terme,No,0,CLA173527604,Chiara,Ricci
1544,MON47398,2002-04-12,Calabria,Montalto Uffugo,Yes,10,CLA41028209,Donatella,D'amico
1545,CAS95893,2012-10-15,Calabria,Castrovillari,No,0,CLA933088555,Carlotta,Bianchi
1546,CAL40913,2011-04-26,Sicily,Caltanissetta,Yes,2,SCY433573993,Rita,Greco
1547,REN53246,2011-12-30,Calabria,Rende,Yes,13,CLA411635442,Salvatore,Santoro
1548,CAT15385,2011-05-28,Sicily,Catania,No,0,SCY527471055,Felice,Lombardi
1549,COS28483,2002-12-24,Calabria,Cosenza,No,0,CLA363737320,Debora,De Santis
1550,MON31867,2022-03-29,Calabria,Montalto Uffugo,Yes,8,CLA611998616,Ginevra,Greco
1551,GEL83427,2006-03-25,Sicily,Gela,Yes,11,SCY528558407,Marco,Santoro
1552,SAL19928,2016-05-14,Campania,Salerno,No,0,CPA73983520,Roberto,Giordano
1553,AND00252,2012-08-14,Puglia,Andria,No,0,PGA283837445,Rita,Martinelli
1554,SAL58487,2019-09-29,Campania,Salerno,No,0,CPA256650036,Valentino,Rizzi
1555,LAM39644,2019-09-29,Calabria,Lamezia Terme,Yes,4,CLA771049402,Patrizio,Damico
1556,FOG63400,2017-10-18,Puglia,Foggia,No,0,PGA435608096,Mattia,Bruno
1557,CAT43391,2015-10-12,Sicily,Catania,Yes,4,SCY164917352,Raffaello,Bruno
1558,SYR27436,2021-06-16,Sicily,Syracuse,Yes,8,SCY318582637,Saverio,Costa
1559,AVE05933,2021-07-17,Campania,Avellino,No,0,CPA106567963,Renato,Bruno
1560,TRA82991,2007-10-16,Sicily,Trapani,No,0,SCY443738826,Camillo,Barbieri
1561,CAT35425,2014-08-31,Calabria,Catanzaro,Yes,13,CLA621575137,Paola,Ricci
1562,BEN40743,2005-11-25,Campania,Benevento,Yes,5,CPA555702240,Giorgia,Leone
1563,MAR83427,2019-04-16,Sicily,Marsala,Yes,3,SCY154531666,Salvo,Bruno
1564,PAL44255,2020-12-12,Sicily,Palermo,Yes,2,SCY438016776,Antonello,Santoro
1565,FOG66813,2019-10-27,Puglia,Foggia,No,0,PGA782343934,Sergio,Bianco
1566,TRA60751,2012-11-01,Sicily,Trapani,No,0,SCY266044082,Carla,Fiore
1567,GEL60679,2019-01-20,Sicily,Gela,No,0,SCY225914823,Matteo,Russo
1568,VIT68433,2008-06-17,Sicily,Vittoria,No,0,SCY425981812,Salvatore,Farina
1569,MAR12915,2020-11-07,Sicily,Marsala,No,0,SCY107726402,Cosimo,Caputo
1570,NAP24520,2000-08-24,Campania,Naples,No,0,CPA91680580,Rosario,Bernardi
1571,NAP34621,2005-04-13,Campania,Naples,No,0,CPA199722514,Violante,Milani
1572,COR88193,2011-03-25,Calabria,Corigliano-Rossano,No,0,CLA996851657,Sergio,Fiore
1573,PAL65598,2003-01-03,Sicily,Palermo,No,0,SCY221456799,Domenico,Santoro
1574,GEL57746,2019-10-14,Sicily,Gela,Yes,16,SCY652298967,Giulio,Greco
1575,CAS39353,2010-02-17,Campania,Caserta,No,0,CPA867563127,Iole,Santoro
1576,CAS84808,2003-01-07,Campania,Caserta,No,0,CPA633192681,Lavinia,Bruno
1577,NAP00979,2000-08-18,Campania,Naples,No,0,CPA698343216,Vittoria,Rizzi
1578,SAL17735,2019-08-24,Campania,Salerno,No,0,CPA650920157,Stella,Greco
1579,PAL86113,2006-08-16,Sicily,Palermo,No,0,SCY879290936,Biagio,Martini
1580,NAP94453,2000-10-01,Campania,Naples,Yes,11,CPA474806335,Monica,Longo
1581,CAS00383,2000-09-15,Campania,Caserta,No,0,CPA378855764,Salvo,Rossi
1582,TRA40797,2002-02-20,Sicily,Trapani,Yes,18,SCY798366974,Umberto,Martinelli
1583,COR34114,2009-05-22,Calabria,Corigliano-Rossano,No,0,CLA521717605,Tommaso,Caputo
1584,PAL12519,2008-05-27,Sicily,Palermo,No,0,SCY461009608,Barbara,Bruno
1585,REN33834,2020-09-11,Calabria,Rende,Yes,6,CLA923489948,Emiliano,Bianco
1586,MAR42112,2008-02-20,Sicily,Marsala,No,0,SCY849325008,Martina,Ferrara
1587,LEC70411,2016-06-20,Puglia,Lecce,No,0,PGA601565684,Luisa,Piras
1588,TAR34299,2013-12-25,Puglia,Taranto,No,0,PGA810991950,Vincenzo,Bruno
1589,SAL39134,2004-03-01,Campania,Salerno,No,0,CPA810665666,Dafne,Bianco
1590,REN91199,2007-01-31,Calabria,Rende,No,0,CLA893846963,Vittorio,Bruno
1591,CAS79558,2002-03-04,Calabria,Castrovillari,Yes,10,CLA854915966,Elena,Palumbo
1592,SAL54723,2002-11-23,Campania,Salerno,No,0,CPA481503421,Fulvio,Bruno
1593,FOG70943,2001-01-24,Puglia,Foggia,No,0,PGA841858786,Giovanni,Villa
1594,VIT91128,2000-10-24,Sicily,Vittoria,No,0,SCY740606635,Ezio,Messina
1595,MES11521,2009-02-03,Sicily,Messina,No,0,SCY564960527,Adele,Galli
1596,CAT30072,2005-05-10,Calabria,Catanzaro,No,0,CLA73136607,Raffaello,Messina
1597,BEN88899,2011-02-12,Campania,Benevento,Yes,3,CPA525914818,Sergio,Serra
1598,GEL29189,2013-10-14,Sicily,Gela,Yes,6,SCY736176129,Sergio,Santoro
1599,MES04842,2021-07-04,Sicily,Messina,Yes,2,SCY584658391,Eleonora,Farina
1600,TRA20885,2002-09-17,Sicily,Trapani,Yes,4,SCY261787055,Ada,Vitali
1601,TRA67583,2001-05-24,Sicily,Trapani,No,0,SCY460491524,Simone,Bruno
1602,BEN20386,2013-07-17,Campania,Benevento,No,0,CPA675440117,Alma,Greco
1603,SAL49120,2008-08-29,Campania,Salerno,No,0,CPA228204898,Claudio,Bianco
1604,AVE21366,2013-07-12,Campania,Avellino,No,0,CPA102346661,Amelia,Greco
1605,SAL58568,2007-10-22,Campania,Salerno,No,0,CPA322477746,Gabriele,Bruno
1606,CAT46844,2011-11-20,Calabria,Catanzaro,No,0,CLA706562790,Fioretta,Bruno
1607,MON02428,2011-03-01,Calabria,Montalto Uffugo,No,0,CLA346370840,Costanza,Bianco
1608,TRA04526,2015-07-31,Sicily,Trapani,No,0,SCY469361521,Elvira,Bruno
1609,CAS48365,2003-07-17,Calabria,Castrovillari,No,0,CLA876536766,Claudia,Pellegrini
1610,SAL41787,2012-12-27,Campania,Salerno,No,0,CPA172692699,Patrizio,Marino
1611,MON96203,2000-08-12,Calabria,Montalto Uffugo,No,0,CLA976290156,Mauro,Parisi
1612,LAM64172,2006-02-10,Calabria,Lamezia Terme,Yes,6,CLA230916446,Emiliano,Bruno
1613,CAT93232,2020-12-07,Sicily,Catania,No,0,SCY994916953,Gioia,Ferraro
1614,MAR64954,2005-02-19,Sicily,Marsala,No,0,SCY469885734,Paola,Costa
1615,LAM96924,2001-05-25,Calabria,Lamezia Terme,Yes,11,CLA642148853,Riccardo,Bianco
1616,SAL78083,2007-10-27,Campania,Salerno,No,0,CPA62246494,Simone,Morelli
1617,CAT98330,2014-08-04,Sicily,Catania,No,0,SCY570176740,Tullio,Bruno
1618,BAR18642,2016-09-28,Puglia,Bari,No,0,PGA517721795,Stefano,Bernardi
1619,SAL17676,2016-06-13,Campania,Salerno,No,0,CPA151701007,Marta,Leone
1620,NAP96299,2019-04-08,Campania,Naples,No,0,CPA482691045,Giada,Bianco
1621,RAG41161,2009-09-23,Sicily,Ragusa,No,0,SCY957751059,Maurizio,Rizzo
1622,AVE18608,2016-02-01,Campania,Avellino,No,0,CPA151066650,Emanuele,Gatti
1623,CAT57021,2007-01-08,Calabria,Catanzaro,Yes,9,CLA618497537,Bruno,Bernardi
1624,AVE98753,2014-04-25,Campania,Avellino,No,0,CPA954239492,Federico,Testa
1625,FOG05556,2007-09-26,Puglia,Foggia,No,0,PGA933783239,Fulvio,Mazza
1626,CAT86608,2014-02-20,Sicily,Catania,Yes,18,SCY898062728,Gioia,De Santis
1627,LAM57352,2006-05-02,Calabria,Lamezia Terme,No,0,CLA919684149,Ada,Conti
1628,LAM06051,2000-02-29,Calabria,Lamezia Terme,No,0,CLA647193344,Lucia,Greco
1629,NAP71131,2001-11-25,Campania,Naples,No,0,CPA716946128,Vito,De Santis
1630,PAL71066,2011-02-19,Sicily,Palermo,No,0,SCY952597771,Lorenzo,Bianco
1631,AVE58983,2019-10-11,Campania,Avellino,Yes,3,CPA912777373,Nives,Galli
1632,COR48432,2010-05-13,Calabria,Corigliano-Rossano,No,0,CLA60250762,Carlo,Santoro
1633,SYR25949,2002-05-28,Sicily,Syracuse,Yes,12,SCY80363460,Antonio,Rossi
1634,FOG68046,2006-10-23,Puglia,Foggia,No,0,PGA706079773,Aldo,Bruno
1635,SAL41867,2010-04-07,Campania,Salerno,No,0,CPA705076818,Giovanni,Santoro
1636,SYR76223,2017-05-12,Sicily,Syracuse,Yes,15,SCY629422225,Amelia,Donati
1637,GEL86756,2008-04-02,Sicily,Gela,No,0,SCY739174638,Michele,Barbieri
1638,CAS92030,2018-03-03,Campania,Caserta,No,0,CPA216529206,Vincenzo,Pellegrini
1639,NAP41477,2021-04-25,Campania,Naples,Yes,13,CPA687514674,Elettra,Vitale
1640,AVE58456,2001-10-31,Campania,Avellino,No,0,CPA142512698,Rebecca,Bianco
1641,CAS21937,2008-10-16,Calabria,Castrovillari,No,0,CLA220076070,Gabriella,Sartori
1642,REG69381,2004-04-24,Calabria,Reggio Calabria,No,0,CLA711827700,Lorenzo,Greco
1643,ACR52968,2005-12-12,Calabria,Acri,No,0,CLA485044997,Camillo,De Luca
1644,VIB22802,2000-04-11,Calabria,Vibo Valentia,Yes,11,CLA506638916,Vito,Ferraro
1645,VIT27755,2008-06-12,Sicily,Vittoria,Yes,18,SCY766281153,Vito,Monti
1646,MON04554,2010-01-24,Calabria,Montalto Uffugo,No,0,CLA375248429,Ludovico,Bianco
1647,NAP63860,2000-12-02,Campania,Naples,Yes,2,CPA807000152,Alessandro,Bruno
1648,CAS00642,2010-03-06,Campania,Caserta,Yes,7,CPA94824025,Raffaele,Caruso
1649,ACR80965,2016-10-16,Calabria,Acri,No,0,CLA50346238,Zeno,Greco
1650,AVE17930,2017-03-05,Campania,Avellino,Yes,10,CPA155097400,Cristian,Santoro
1651,GEL75476,2016-12-20,Sicily,Gela,Yes,19,SCY303366853,Giacomo,Mancini
1652,GEL28342,2012-03-05,Sicily,Gela,Yes,2,SCY186582809,Renato,Vitali
1653,PAL96796,2007-06-30,Sicily,Palermo,Yes,9,SCY366336921,Matteo,Moretti
1654,BEN20552,2007-08-17,Campania,Benevento,No,0,CPA622658764,Silvio,Barone
1655,SAL02750,2006-08-29,Campania,Salerno,Yes,12,CPA1575932,Gabriele,D'angelo
1656,RAG61229,2014-04-19,Sicily,Ragusa,No,0,SCY757514091,Nicola,Greco
1657,VIT42007,2017-11-19,Sicily,Vittoria,No,0,SCY689413721,Alessio,Piras
1658,CAS66718,2011-01-19,Calabria,Castrovillari,No,0,CLA286018583,Fabrizio,De Santis
1659,AVE01293,2014-10-09,Campania,Avellino,No,0,CPA408130707,Federica,Carbone
1660,SYR06004,2005-09-03,Sicily,Syracuse,No,0,SCY676687064,Ada,Bianco
1661,CAL12962,2020-01-13,Sicily,Caltanissetta,No,0,SCY583877817,Leonardo,Vitali
1662,AVE54686,2002-02-01,Campania,Avellino,Yes,13,CPA801978677,Alessandra,Piras
1663,VIB53111,2009-12-27,Calabria,Vibo Valentia,No,0,CLA568111574,Laura,Bianchi
1664,CRO41210,2000-07-08,Calabria,Crotone,No,0,CLA456164407,Roberto,Messina
1665,NAP23295,2009-04-03,Campania,Naples,No,0,CPA357246339,Giovanni,Greco
1666,SAL94657,2008-11-28,Campania,Salerno,No,0,CPA810665666,Dafne,Bianco
1667,REN10040,2015-01-08,Calabria,Rende,Yes,19,CLA946388875,Niccolo,Bianco
1668,VIB28304,2009-12-12,Calabria,Vibo Valentia,No,0,CLA135290882,Vincenzo,Caputo
1669,REG41162,2015-10-26,Calabria,Reggio Calabria,Yes,18,CLA480894445,Mario,Rossi
1670,SAL03521,2014-08-25,Campania,Salerno,Yes,8,CPA180921992,Isabella,Gatti
1671,COR68369,2000-09-03,Calabria,Corigliano-Rossano,No,0,CLA270792489,Giacomo,Russo
1672,CRO38802,2015-04-12,Calabria,Crotone,No,0,CLA267016133,Mirco,Gallo
1673,TAR98839,2020-02-13,Puglia,Taranto,Yes,2,PGA587026026,Claudio,Moretti
1674,ACR33878,2019-10-16,Calabria,Acri,No,0,CLA542211331,Augusto,Sala
1675,MES17620,2014-12-08,Sicily,Messina,No,0,SCY547026138,Vincenzo,Greco
1676,VIB22969,2017-10-10,Calabria,Vibo Valentia,No,0,CLA106832082,Salvatore,Russo
1677,CRO27071,2017-08-10,Calabria,Crotone,No,0,CLA38557005,Elio,Ferrari
1678,CAL63791,2018-08-19,Sicily,Caltanissetta,Yes,8,SCY69698967,Giacomo,Lombardi
1679,MON33931,2021-01-18,Calabria,Montalto Uffugo,Yes,7,CLA47837297,Isabella,Farina
1680,CAS65268,2014-04-18,Calabria,Castrovillari,No,0,CLA306027739,Raffaella,Greco
1681,VIB15586,2011-01-10,Calabria,Vibo Valentia,No,0,CLA499387882,Valentina,Piras
1682,COS61015,2013-11-10,Calabria,Cosenza,Yes,6,CLA854453731,Stefania,Bruno
1683,NAP47698,2015-06-21,Campania,Naples,Yes,15,CPA555516674,Giovanni,Conte
1684,VIT13211,2004-06-03,Sicily,Vittoria,No,0,SCY894914370,Luigi,Bellini
1685,CAS66388,2015-09-19,Calabria,Castrovillari,Yes,11,CLA915812864,Bernardo,Gallo
1686,COR37835,2010-01-30,Calabria,Corigliano-Rossano,Yes,5,CLA519128509,Bernardo,Valentini
1687,MON74100,2009-03-17,Calabria,Montalto Uffugo,No,0,CLA191912273,Costanza,Bruno
1688,NAP08257,2013-01-16,Campania,Naples,Yes,11,CPA748571983,Giuliana,Bruno
1689,CAT65521,2007-10-20,Sicily,Catania,Yes,19,SCY266768372,Camillo,Russo
1690,LAM68706,2015-07-24,Calabria,Lamezia Terme,No,0,CLA812498789,Pasquale,Romano
1691,SAL93006,2006-01-05,Campania,Salerno,Yes,7,CPA157029219,Gabriele,Romano
1692,CAT18421,2020-12-01,Calabria,Catanzaro,Yes,7,CLA742265283,Marzia,Bruno
1693,AVE73895,2000-01-21,Campania,Avellino,Yes,16,CPA114096277,Filippo,Fiore
1694,GEL17420,2011-09-30,Sicily,Gela,Yes,1,SCY508112142,Marta,Ferrari
1695,CAT76010,2004-09-11,Sicily,Catania,No,0,SCY354792450,Ezio,Bruno
1696,CAL68424,2011-06-13,Sicily,Caltanissetta,Yes,12,SCY920473055,Tullio,Bruno
1697,CAT55904,2012-10-30,Sicily,Catania,No,0,SCY237211070,Tommaso,Vitali
1698,COS27064,2010-11-17,Calabria,Cosenza,No,0,CLA268059029,Barbara,Pagano
1699,COS13476,2003-12-08,Calabria,Cosenza,No,0,CLA243152932,Fausto,Fontana
1700,CAS88331,2000-06-04,Campania,Caserta,Yes,18,CPA191759864,Fausto,Santoro
1701,COR87762,2011-09-09,Calabria,Corigliano-Rossano,Yes,13,CLA106833928,Giuliana,Ferraro
1702,VIT42337,2010-02-03,Sicily,Vittoria,Yes,17,SCY761061977,Gianluca,Bianco
1703,NAP13463,2006-05-15,Campania,Naples,No,0,CPA701261968,Ginevra,Piras
1704,LAM44522,2019-12-31,Calabria,Lamezia Terme,Yes,6,CLA563835171,Laura,Ferrari
1705,TRA72322,2022-01-28,Sicily,Trapani,No,0,SCY120040613,Bianca,Rinaldi
1706,AVE24208,2013-11-01,Campania,Avellino,No,0,CPA321437257,Irene,Testa
1707,AVE99431,2000-11-20,Campania,Avellino,No,0,CPA387167092,Lapo,Ruggiero
1708,COR75927,2009-12-03,Calabria,Corigliano-Rossano,No,0,CLA870652146,Silvio,Ricci
1709,REN69408,2000-12-11,Calabria,Rende,No,0,CLA662463237,Niccolo,Ferrari
1710,AND18926,2016-08-21,Puglia,Andria,Yes,12,PGA698506257,Corrado,Parisi
1711,CRO68072,2002-09-23,Calabria,Crotone,Yes,2,CLA998127789,Mario,Ferrari
1712,CAS46307,2001-09-01,Calabria,Castrovillari,No,0,CLA996529938,Fabrizio,Caputo
1713,TAR51012,2012-12-22,Puglia,Taranto,No,0,PGA323675981,Ernesto,Colombo
1714,VIT10024,2003-11-26,Sicily,Vittoria,Yes,13,SCY655139841,Lucio,Marchetti
1715,TAR95203,2011-08-21,Puglia,Taranto,Yes,16,PGA424277154,Camillo,Bianco
1716,BEN97213,2004-05-20,Campania,Benevento,No,0,CPA751526817,Mattia,Gallo
1717,SYR31222,2011-01-29,Sicily,Syracuse,Yes,9,SCY853208513,Diego,De Santis
1718,LAM98577,2009-02-09,Calabria,Lamezia Terme,No,0,CLA145514270,Alessia,Bruno
1719,CAS50029,2005-11-06,Calabria,Castrovillari,No,0,CLA47188356,Benedetta,Bianchi
1720,LAM60029,2014-03-11,Calabria,Lamezia Terme,Yes,14,CLA147510256,Ada,Greco
1721,CAT33015,2012-07-15,Calabria,Catanzaro,No,0,CLA447137046,Luigi,De Santis
1722,NAP82999,2009-08-07,Campania,Naples,Yes,12,CPA865573355,Raffaele,Bernardi
1723,TAR04149,2009-11-16,Puglia,Taranto,No,0,PGA786397698,Roberto,Bruno
1724,COR67908,2009-12-14,Calabria,Corigliano-Rossano,Yes,13,CLA850126840,Federica,Bruno
1725,CAL23249,2001-08-06,Sicily,Caltanissetta,Yes,7,SCY372712849,Luigi,Bianco
1726,CAS90167,2002-02-27,Campania,Caserta,Yes,16,CPA219840175,Nives,Greco
1727,CAT74102,2014-09-18,Sicily,Catania,No,0,SCY52214662,Costanza,Romano
1728,VIB40771,2019-09-29,Calabria,Vibo Valentia,No,0,CLA371726659,Bruno,Sartori
1729,NAP93684,2016-04-14,Campania,Naples,No,0,CPA385953651,Alessio,Rossi
1730,TRA94169,2005-05-20,Sicily,Trapani,No,0,SCY204616700,Ernesto,Piras
1731,CRO66972,2012-04-11,Calabria,Crotone,No,0,CLA266392405,Raul,Silvestri
1732,CAS53190,2005-11-28,Calabria,Castrovillari,No,0,CLA832256014,Susanna,Caputo
1733,CAL59208,2019-10-30,Sicily,Caltanissetta,No,0,SCY151449177,Chiara,Martinelli
1734,CAT26688,2001-03-28,Calabria,Catanzaro,No,0,CLA23772823,Camillo,Negri
1735,RAG90317,2016-11-09,Sicily,Ragusa,Yes,11,SCY310247590,Davide,Bruno
1736,LEC17159,2011-07-19,Puglia,Lecce,Yes,15,PGA43777637,Ezio,Bianco
1737,REN26543,2014-08-01,Calabria,Rende,No,0,CLA750068243,Leonardo,Bianchi
1738,TRA00000,2015-07-13,Sicily,Trapani,No,0,SCY880227033,Alessandra,Greco
1739,RAG91291,2005-08-31,Sicily,Ragusa,No,0,SCY703139385,Emiliano,Santoro
1740,MAR06884,2008-12-15,Sicily,Marsala,No,0,SCY954969561,Alice,Barbieri
1741,LAM69057,2007-11-24,Calabria,Lamezia Terme,No,0,CLA274322785,Arianna,Bruno
1742,NAP03662,2004-09-14,Campania,Naples,No,0,CPA515968206,Zeno,Santoro
1743,CRO87972,2009-11-27,Calabria,Crotone,Yes,10,CLA761607282,Ferdinando,Bruno
1744,CAT44609,2020-09-27,Calabria,Catanzaro,No,0,CLA512460124,Alessandro,Esposito
1745,TAR87698,2001-01-21,Puglia,Taranto,Yes,16,PGA826215559,Ugo,Damico
1746,PAL63415,2000-09-28,Sicily,Palermo,Yes,18,SCY250183885,Roberto,Vitale
1747,CRO49716,2001-11-23,Calabria,Crotone,No,0,CLA377651834,Marta,Moretti
1748,CAT12909,2017-11-01,Sicily,Catania,Yes,1,SCY895114354,Rocco,Martinelli
1749,AVE47416,2021-01-17,Campania,Avellino,Yes,11,CPA179904613,Neri,Bianco
1750,MAR05039,2019-04-25,Sicily,Marsala,No,0,SCY201008435,Matteo,Bruno
1751,CAS11524,2015-08-01,Campania,Caserta,No,0,CPA501781069,Francesca,Sanna
1752,COR44629,2011-04-24,Calabria,Corigliano-Rossano,No,0,CLA523512602,Miriam,Greco
1753,LEC26277,2003-08-04,Puglia,Lecce,Yes,12,PGA533075856,Simone,Vitali
1754,CAT35726,2021-03-20,Sicily,Catania,No,0,SCY603385524,Sebastiano,Gentile
1755,RAG09745,2007-12-10,Sicily,Ragusa,Yes,5,SCY226773059,Giovanni,Bruno
1756,REN13863,2014-09-10,Calabria,Rende,No,0,CLA379826739,Giada,Santoro
