,Public_ID,First_Name,Last_Name,Gender,DOB,Age,Region,City,ChildID,Most_Recent_Call,Notable_Family_Member,Mafia_ID,Organisation
2673,P00076719,Alice,Russo,F,1940-03-20,82,Puglia,Taranto,P0062887,Cam0003524,,Cam0003524,Camorra
2674,P00076913,Giovanni,Russo,M,1997-09-13,24,Puglia,Bari,,Cam0004368,,Cam0004368,Camorra
2675,P00076982,Camilla,Russo,F,1997-12-13,24,Puglia,Andria,,Ndr0003625,,Ndr0003625,'Ndrangheta
2676,P00698528,Lorenzo,Palumbo,M,1990-03-17,32,Calabria,Cosenza,,Ndr0003625,,Ndr0003625,'Ndrangheta
2677,P00077031,Carlotta,Russo,F,1966-09-14,55,Puglia,Taranto,,Cam0002517,,Cam0002517,Camorra
2678,P00747961,Stefano,Morelli,M,1982-11-12,39,Puglia,Bari,,Cam0002517,,Cam0002517,Camorra
2679,P00077077,Flavia,Russo,F,1964-07-30,57,Puglia,Bari,,Cos0003280,Cos0003915,Cos0003280,Cosa Nostra
2680,P00077114,Zeno,Russo,M,1964-01-31,58,Puglia,Foggia,P0045773,Cos0002536,,Cos0002536,Cosa Nostra
2681,P00077172,Pietro,Russo,M,1932-09-06,89,Puglia,Lecce,P0023651,Sac0001259,,Sac0001259,Sacra Corona Unita
2682,P00077209,Emanuele,Russo,M,1973-07-09,48,Puglia,Foggia,,Ndr0003679,,Ndr0003679,'Ndrangheta
2683,P00578796,Giacomo,Villa,M,1988-12-09,33,Campania,Naples,,Ndr0003679,,Ndr0003679,'Ndrangheta
2684,P00077256,Walter,Russo,M,1953-12-30,68,Puglia,Foggia,,Ndr0004099,,Ndr0004099,'Ndrangheta
2685,P00245886,Patrizio,Gallo,M,1997-11-28,24,Sicily,Trapani,,Ndr0004099,,Ndr0004099,'Ndrangheta
2686,P00077368,Daniele,Russo,M,1945-01-12,77,Puglia,Lecce,P0135570,Ndr0002624,,Ndr0002624,'Ndrangheta
2687,P00077381,Felice,Russo,M,1976-10-04,45,Puglia,Lecce,,Cam0003530,,Cam0003530,Camorra
2688,P00077458,Sergio,Russo,M,1983-09-22,38,Puglia,Andria,,Cam0000040,,Cam0000040,Camorra
2689,P00077465,Claudio,Russo,M,1970-12-28,51,Puglia,Andria,,Ndr0005961,,Ndr0005961,'Ndrangheta
2690,P00997617,Adriano,Negri,M,1930-11-16,91,Puglia,Andria,P0165551,Ndr0005961,,Ndr0005961,'Ndrangheta
2691,P00077495,Sabina,Russo,F,1945-01-31,77,Puglia,Foggia,P0036237,Cos0004758,,Cos0004758,Cosa Nostra
2692,P00168898,Beatrice,Ricci,F,1979-05-15,42,Calabria,Castrovillari,,Cos0004758,,Cos0004758,Cosa Nostra
2693,P00614979,Anna,Fabbri,F,1998-08-26,23,Calabria,Catanzaro,,Cos0004758,,Cos0004758,Cosa Nostra
2694,P00077497,Valentino,Russo,M,1964-04-26,57,Puglia,Lecce,,Cos0000938,,Cos0000938,Cosa Nostra
2695,P00077510,Elena,Russo,F,1986-02-12,36,Puglia,Taranto,,Cam0003687,,Cam0003687,Camorra
2696,P00453812,Luisa,Martini,F,1951-11-23,70,Calabria,Corigliano-Rossano,,Cam0003687,,Cam0003687,Camorra
2697,P00077606,Adele,Russo,F,1993-01-02,29,Puglia,Foggia,,Cos0003356,,Cos0003356,Cosa Nostra
2698,P00918660,Laura,Vitali,F,1951-05-29,70,Puglia,Lecce,P0013822,Cos0003356,,Cos0003356,Cosa Nostra
2699,P00077772,Rosa,Russo,F,1987-11-05,34,Puglia,Taranto,,Cos0001323,,Cos0001323,Cosa Nostra
2700,P00421007,Diego,Caruso,M,1935-07-27,86,Calabria,Reggio Calabria,P0048663,Cos0001323,,Cos0001323,Cosa Nostra
2701,P00823864,Fabrizio,Rossetti,M,1964-10-07,57,Campania,Naples,P0160001,Cos0001323,,Cos0001323,Cosa Nostra
2702,P00873495,Cristina,De Rosa,F,1962-04-03,60,Puglia,Lecce,P0095096,Cos0001323,,Cos0001323,Cosa Nostra
2703,P00077799,Nives,Russo,F,1954-12-20,67,Puglia,Taranto,P0047951,Cam0003659,,Cam0003659,Camorra
2704,P00160760,Luisa,Romano,F,1935-11-08,86,Sicily,Caltanissetta,P0136253,Cam0003659,,Cam0003659,Camorra
2705,P00949010,Emilia,Costantini,F,1945-01-03,77,Sicily,Messina,P0137165,Cam0003659,,Cam0003659,Camorra
2706,P00077891,Patrizio,Russo,M,1940-06-18,81,Puglia,Bari,P0249980,Cam0003131,,Cam0003131,Camorra
2707,P00937262,Marcello,Neri,M,1993-08-25,28,Campania,Benevento,,Cam0003131,,Cam0003131,Camorra
2708,P00077991,Massimiliano,Russo,M,1976-07-25,45,Puglia,Foggia,P0104336,Ndr0003375,,Ndr0003375,'Ndrangheta
2709,P00292420,Guido,Costa,M,1943-12-21,78,Calabria,Vibo Valentia,P0174711,Ndr0003375,,Ndr0003375,'Ndrangheta
2710,P00078001,Sofia,Russo,F,1964-07-28,57,Puglia,Bari,P0178305,Sac0000705,,Sac0000705,Sacra Corona Unita
2711,P00180562,Fabiana,Ricci,F,1978-09-13,43,Puglia,Andria,,Sac0000705,,Sac0000705,Sacra Corona Unita
2712,P00766938,Sebastiano,Silvestri,M,1938-08-15,83,Sicily,Syracuse,P0171698,Sac0000705,,Sac0000705,Sacra Corona Unita
2713,P00078036,Rebecca,Russo,F,1937-06-27,84,Puglia,Andria,,Ndr0001768,,Ndr0001768,'Ndrangheta
2714,P00078139,Greta,Russo,F,1931-06-26,90,Puglia,Andria,P0039645,Cam0001553,,Cam0001553,Camorra
2715,P00667118,Neri,Messina,M,1948-10-19,73,Puglia,Foggia,P0160497,Cam0001553,Cam0001642,Cam0001553,Camorra
2716,P00893879,Andrea,Riva,M,1964-03-28,58,Campania,Avellino,P0119893,Cam0001553,,Cam0001553,Camorra
2717,P00078165,Marta,Russo,F,1956-11-01,65,Puglia,Taranto,P0129679,Ndr0004532,,Ndr0004532,'Ndrangheta
2718,P00325311,Matilde,Rizzo,F,1991-11-24,30,Campania,Caserta,,Ndr0004532,,Ndr0004532,'Ndrangheta
2719,P00722650,Nicola,Farina,M,1972-11-27,49,Sicily,Ragusa,P0045722,Ndr0004532,,Ndr0004532,'Ndrangheta
2720,P00078235,Alessandro,Russo,M,2001-08-31,20,Puglia,Andria,,Ndr0002640,,Ndr0002640,'Ndrangheta
2721,P00534295,Valeria,Serra,F,1957-08-31,64,Sicily,Catania,,Ndr0002640,,Ndr0002640,'Ndrangheta
2722,P00078245,Valentina,Russo,F,1991-10-10,30,Puglia,Lecce,,Cam0000386,,Cam0000386,Camorra
2723,P00367202,Giulia,Barbieri,F,1999-08-25,22,Puglia,Taranto,,Cam0000386,,Cam0000386,Camorra
2724,P00621080,Donatella,Fabbri,F,1950-09-11,71,Puglia,Bari,P0059667,Cam0000386,,Cam0000386,Camorra
2725,P00078323,Amelia,Russo,F,1998-03-09,24,Puglia,Lecce,,Cos0005370,,Cos0005370,Cosa Nostra
2726,P00083510,Dafne,Russo,F,1949-09-14,72,Sicily,Marsala,,Cos0005370,,Cos0005370,Cosa Nostra
2727,P00179253,Salvo,Ricci,M,1980-04-17,41,Puglia,Foggia,,Cos0005370,,Cos0005370,Cosa Nostra
2728,P00078377,Alma,Russo,F,2000-11-15,21,Puglia,Andria,,Sac0000747,,Sac0000747,Sacra Corona Unita
2729,P00428293,Walter,Caruso,M,1992-05-26,29,Puglia,Andria,,Sac0000747,,Sac0000747,Sacra Corona Unita
2730,P00078413,Salvo,Russo,M,1955-12-12,66,Puglia,Bari,,Ndr0000250,,Ndr0000250,'Ndrangheta
2731,P00078518,Viola,Russo,F,1993-06-04,28,Puglia,Bari,,Sac0000316,,Sac0000316,Sacra Corona Unita
2732,P00078538,Valerio,Russo,M,1986-06-05,35,Puglia,Bari,,Cos0003659,,Cos0003659,Cosa Nostra
2733,P00078577,Camillo,Russo,M,1948-12-09,73,Puglia,Foggia,P0176141,Cam0000488,,Cam0000488,Camorra
2734,P00413921,Alessandra,Rinaldi,F,1986-07-20,35,Campania,Avellino,,Cam0000488,,Cam0000488,Camorra
2735,P00078613,Lapo,Russo,M,1963-05-02,58,Puglia,Lecce,P0224436,Ndr0005427,,Ndr0005427,'Ndrangheta
2736,P00937514,Pietro,Neri,M,2003-06-20,18,Campania,Avellino,,Ndr0005427,,Ndr0005427,'Ndrangheta
2737,P00078776,Marcello,Russo,M,1951-11-15,70,Puglia,Lecce,P0009789,Cos0000528,,Cos0000528,Cosa Nostra
2738,P00107202,Paolo,Ferrari,M,1996-03-21,26,Puglia,Bari,,Cos0000528,,Cos0000528,Cosa Nostra
2739,P00191587,Vincenzo,Marino,M,1954-10-17,67,Campania,Caserta,,Cos0000528,,Cos0000528,Cosa Nostra
2740,P00078799,Alice,Russo,F,1998-01-06,24,Puglia,Taranto,,Cos0002483,,Cos0002483,Cosa Nostra
2741,P00078908,Camillo,Russo,M,1941-11-12,80,Puglia,Bari,P0054268,Ndr0002367,,Ndr0002367,'Ndrangheta
2742,P00078969,Roberta,Russo,F,1988-08-07,33,Puglia,Andria,,Sac0000777,,Sac0000777,Sacra Corona Unita
2743,P00646131,Alessandra,Grasso,F,1978-02-20,44,Campania,Caserta,P0104796,Sac0000777,,Sac0000777,Sacra Corona Unita
2744,P00649758,Nives,Grasso,F,1947-09-07,74,Sicily,Catania,P0223591,Sac0000777,,Sac0000777,Sacra Corona Unita
2745,P00078982,Massimiliano,Russo,M,2003-04-23,18,Puglia,Andria,,Ndr0000872,,Ndr0000872,'Ndrangheta
2746,P00079034,Aurora,Russo,F,1962-11-24,59,Puglia,Taranto,P0240246,Ndr0003054,,Ndr0003054,'Ndrangheta
2747,P00079114,Francesco,Russo,M,1972-05-10,49,Puglia,Foggia,P0121795,Ndr0003935,,Ndr0003935,'Ndrangheta
2748,P00080726,Eleonora,Russo,F,1973-07-24,48,Puglia,Bari,,Ndr0003935,,Ndr0003935,'Ndrangheta
2749,P00079232,Gioia,Russo,F,1951-01-02,71,Puglia,Lecce,P0023726,Ndr0005904,,Ndr0005904,'Ndrangheta
2750,P00079319,Valentina,Russo,F,1948-07-19,73,Puglia,Taranto,P0138465,Ndr0001325,,Ndr0001325,'Ndrangheta
2751,P00079337,Renato,Russo,M,1968-05-21,53,Puglia,Bari,P0229857,Ndr0004659,,Ndr0004659,'Ndrangheta
2752,P00477053,Roberto,Longo,M,1933-12-07,88,Calabria,Lamezia Terme,P0209646,Ndr0004659,,Ndr0004659,'Ndrangheta
2753,P00079470,Antonella,Russo,F,2000-02-22,22,Puglia,Foggia,,Cam0000142,,Cam0000142,Camorra
2754,P00210319,Alessio,Greco,M,1973-09-24,48,Puglia,Bari,P0046461,Cam0000142,,Cam0000142,Camorra
2755,P00909510,Emanuele,Piras,M,1940-10-23,81,Campania,Salerno,P0194840,Cam0000142,,Cam0000142,Camorra
2756,P00972025,Cristian,Sorrentino,M,1980-01-28,42,Sicily,Catania,,Cam0000142,,Cam0000142,Camorra
2757,P00079482,Antonia,Russo,F,1997-12-17,24,Puglia,Lecce,,Cam0002905,,Cam0002905,Camorra
2758,P00079512,Greta,Russo,F,1996-01-09,26,Puglia,Lecce,,Cos0000903,,Cos0000903,Cosa Nostra
2759,P00246932,Riccardo,Conti,M,1949-06-08,72,Calabria,Castrovillari,,Cos0000903,,Cos0000903,Cosa Nostra
2760,P00079520,Edoardo,Russo,M,1975-09-30,46,Puglia,Foggia,,Cos0003138,Sac0000466,Cos0003138,Cosa Nostra
2761,P00079602,Simona,Russo,F,1961-03-18,61,Puglia,Foggia,P0121538,Cos0005296,Ndr0002171,Cos0005296,Cosa Nostra
2762,P00079624,Fabrizio,Russo,M,1962-12-28,59,Puglia,Foggia,,Ndr0004431,,Ndr0004431,'Ndrangheta
2763,P00079651,Massimo,Russo,M,1942-07-11,79,Puglia,Andria,P0145804,Cam0004988,,Cam0004988,Camorra
2764,P00874270,Luisa,De Rosa,F,1966-10-02,55,Sicily,Palermo,P0063143,Cam0004988,,Cam0004988,Camorra
2765,P00079654,Gabriele,Russo,M,1952-05-02,69,Puglia,Bari,P0241247,Ndr0000310,,Ndr0000310,'Ndrangheta
2766,P00079717,Tiziano,Russo,M,1956-07-24,65,Puglia,Taranto,P0060503,Cos0002850,,Cos0002850,Cosa Nostra
2767,P00327290,Ludovico,Rizzo,M,1933-04-06,89,Puglia,Bari,P0148403,Cos0002850,,Cos0002850,Cosa Nostra
2768,P00558979,Roberto,Marchetti,M,1982-01-05,40,Calabria,Acri,P0153860,Cos0002850,,Cos0002850,Cosa Nostra
2769,P00593937,Giovanni,Conte,M,1951-08-07,70,Sicily,Vittoria,P0188729,Cos0002850,,Cos0002850,Cosa Nostra
2770,P00079848,Elvira,Russo,F,1934-02-19,88,Puglia,Foggia,P0156737,Cos0002389,,Cos0002389,Cosa Nostra
2771,P00565593,Corrado,Marchetti,M,1981-10-15,40,Sicily,Trapani,,Cos0002389,,Cos0002389,Cosa Nostra
2772,P00079869,Rebecca,Russo,F,1981-10-01,40,Puglia,Foggia,P0236773,Ndr0003228,,Ndr0003228,'Ndrangheta
2773,P00360703,Raffaello,Barbieri,M,1979-11-13,42,Calabria,Rende,,Ndr0003228,,Ndr0003228,'Ndrangheta
2774,P00079882,Ruggero,Russo,M,1959-04-21,62,Puglia,Lecce,P0144408,Cos0003276,,Cos0003276,Cosa Nostra
2775,P00079936,Matteo,Russo,M,1980-11-02,41,Puglia,Bari,,Ndr0002745,,Ndr0002745,'Ndrangheta
2776,P00407906,Neri,Mariani,M,1967-10-08,54,Sicily,Marsala,,Ndr0002745,,Ndr0002745,'Ndrangheta
2777,P00080116,Zeno,Russo,M,1930-11-06,91,Puglia,Taranto,P0122259,Cos0003521,,Cos0003521,Cosa Nostra
2778,P00089355,Marzia,Russo,F,1982-05-27,39,Sicily,Ragusa,,Cos0003521,,Cos0003521,Cosa Nostra
2779,P00846962,Fiorella,Guerra,F,1957-11-15,64,Campania,Avellino,P0074900,Cos0003521,,Cos0003521,Cosa Nostra
2780,P00080130,Pietro,Russo,M,1972-12-30,49,Puglia,Bari,,Cam0000160,,Cam0000160,Camorra
2781,P00579231,Gabriella,Villa,F,2001-02-17,21,Campania,Salerno,,Cam0000160,,Cam0000160,Camorra
2782,P00080147,Giovanni,Russo,M,1936-02-13,86,Puglia,Foggia,P0001425,Ndr0003205,,Ndr0003205,'Ndrangheta
2783,P00419994,Ernesto,Rinaldi,M,1958-10-28,63,Sicily,Trapani,,Ndr0003205,,Ndr0003205,'Ndrangheta
2784,P00638773,Margherita,Marini,F,2002-07-15,19,Puglia,Bari,,Ndr0003205,,Ndr0003205,'Ndrangheta
2785,P00861088,Samuele,Fiore,M,1966-11-18,55,Calabria,Rende,,Ndr0003205,Sac0000434,Ndr0003205,'Ndrangheta
2786,P00080341,Carlo,Russo,M,1965-01-11,57,Puglia,Andria,,Cam0002821,,Cam0002821,Camorra
2787,P00191637,Gabriella,Marino,F,1948-11-23,73,Campania,Avellino,,Cam0002821,,Cam0002821,Camorra
2788,P00266041,Camilla,De Luca,F,1945-05-03,76,Campania,Benevento,P0116154,Cam0002821,,Cam0002821,Camorra
2789,P00080363,Elisa,Russo,F,1933-11-11,88,Puglia,Foggia,P0021627,Cam0003345,,Cam0003345,Camorra
2790,P00080366,Antonio,Russo,M,1962-02-14,60,Puglia,Bari,P0146765,Cam0000639,,Cam0000639,Camorra
2791,P00122779,Alessia,Esposito,F,1982-02-12,40,Sicily,Gela,,Cam0000639,,Cam0000639,Camorra
2792,P00080453,Simona,Russo,F,1979-07-28,42,Puglia,Andria,P0120707,Cam0004162,,Cam0004162,Camorra
2793,P00081662,Amelia,Russo,F,1974-07-05,47,Sicily,Palermo,P0006682,Cam0004162,,Cam0004162,Camorra
2794,P00080493,Federico,Russo,M,1984-02-03,38,Puglia,Bari,,Sac0001869,,Sac0001869,Sacra Corona Unita
2795,P00080505,Miriam,Russo,F,1932-06-17,89,Puglia,Foggia,P0052947,Cam0001925,,Cam0001925,Camorra
2796,P00085426,Giulia,Russo,F,1955-12-26,66,Sicily,Ragusa,,Cam0001925,,Cam0001925,Camorra
2797,P00080557,Eva,Russo,F,1977-01-19,45,Puglia,Lecce,P0148201,Ndr0001240,,Ndr0001240,'Ndrangheta
2798,P00241344,Serena,Gallo,F,2006-02-20,16,Puglia,Bari,,Ndr0001240,,Ndr0001240,'Ndrangheta
2799,P00080575,Susanna,Russo,F,1994-03-22,28,Puglia,Andria,,Ndr0003494,,Ndr0003494,'Ndrangheta
2800,P00650465,Ruggero,Grasso,M,1945-05-11,76,Sicily,Trapani,P0146253,Ndr0003494,,Ndr0003494,'Ndrangheta
2801,P00080606,Bernardo,Russo,M,1954-12-27,67,Puglia,Lecce,P0121036,Sac0000172,,Sac0000172,Sacra Corona Unita
2802,P00334726,Luisa,Lombardi,F,1990-03-07,32,Calabria,Cosenza,,Sac0000172,,Sac0000172,Sacra Corona Unita
2803,P00080714,Arianna,Russo,F,1978-09-19,43,Puglia,Andria,,Cam0002411,,Cam0002411,Camorra
2804,P00556113,Isabella,D'angelo,F,1990-12-09,31,Sicily,Catania,,Cam0002411,,Cam0002411,Camorra
2805,P00080743,Stella,Russo,F,1965-06-16,56,Puglia,Taranto,,Cam0004252,,Cam0004252,Camorra
2806,P00080823,Emma,Russo,F,1940-09-18,81,Puglia,Andria,P0052611,Cos0004744,,Cos0004744,Cosa Nostra
2807,P00426732,Viola,Caruso,F,1982-04-22,39,Puglia,Foggia,P0181145,Cos0004744,,Cos0004744,Cosa Nostra
2808,P00080846,Vito,Russo,M,2001-01-11,21,Puglia,Foggia,,Cam0004751,,Cam0004751,Camorra
2809,P00237522,Susanna,Gallo,F,1964-08-26,57,Campania,Salerno,,Cam0004751,,Cam0004751,Camorra
2810,P00752616,Filippo,Amato,M,1945-08-06,76,Calabria,Lamezia Terme,P0158458,Cam0004751,,Cam0004751,Camorra
2811,P00080960,Ada,Russo,F,1947-05-13,74,Sicily,Catania,P0194951,Sac0001609,,Sac0001609,Sacra Corona Unita
2812,P00788037,Paola,Pellegrino,F,1977-12-27,44,Calabria,Crotone,,Sac0001609,,Sac0001609,Sacra Corona Unita
2813,P00080973,Cecilia,Russo,F,1967-01-20,55,Sicily,Marsala,P0139135,Ndr0004916,,Ndr0004916,'Ndrangheta
2814,P00152372,Silvio,Romano,M,1990-01-27,32,Campania,Caserta,,Ndr0004916,,Ndr0004916,'Ndrangheta
2815,P00335992,Cosimo,Lombardi,M,1959-01-06,63,Calabria,Rende,P0109863,Ndr0004916,,Ndr0004916,'Ndrangheta
2816,P00081085,Flavia,Russo,F,1967-06-09,54,Sicily,Syracuse,,Sac0000318,,Sac0000318,Sacra Corona Unita
2817,P00081191,Agnese,Russo,F,1957-07-13,64,Sicily,Gela,,Cam0001083,,Cam0001083,Camorra
2818,P00081208,Daniele,Russo,M,1974-05-28,47,Sicily,Ragusa,,Cos0004042,,Cos0004042,Cosa Nostra
2819,P00478456,Amelia,Longo,F,1943-03-26,79,Campania,Salerno,P0224813,Cos0004042,,Cos0004042,Cosa Nostra
2820,P00081271,Aldo,Russo,M,1941-11-16,80,Sicily,Vittoria,P0196816,Cam0002187,,Cam0002187,Camorra
2821,P00081307,Raffaella,Russo,F,2001-03-06,21,Sicily,Caltanissetta,,Ndr0005891,,Ndr0005891,'Ndrangheta
2822,P00081415,Claudia,Russo,F,1971-03-10,51,Sicily,Trapani,P0175110,Ndr0004603,,Ndr0004603,'Ndrangheta
2823,P00081426,Costanza,Russo,F,1974-09-11,47,Sicily,Messina,P0069895,Ndr0001815,,Ndr0001815,'Ndrangheta
2824,P00081462,Stefano,Russo,M,1952-04-13,70,Sicily,Syracuse,P0139309,Cam0006616,,Cam0006616,Camorra
2825,P00197746,Saverio,Marino,M,1994-05-21,27,Sicily,Messina,,Cam0006616,,Cam0006616,Camorra
2826,P00081614,Tiziano,Russo,M,1988-09-01,33,Sicily,Ragusa,,Sac0001881,,Sac0001881,Sacra Corona Unita
2827,P00081677,Nives,Russo,F,1943-02-04,79,Sicily,Catania,P0100884,Cos0002163,,Cos0002163,Cosa Nostra
2828,P00081694,Aldo,Russo,M,1960-01-28,62,Sicily,Trapani,,Ndr0004477,,Ndr0004477,'Ndrangheta
2829,P00732980,Monica,Rizzi,F,1940-02-19,82,Sicily,Syracuse,P0030384,Ndr0004477,,Ndr0004477,'Ndrangheta
2830,P00081741,Emilio,Russo,M,1967-08-17,54,Sicily,Vittoria,P0012400,Ndr0003131,,Ndr0003131,'Ndrangheta
2831,P00405334,Margherita,Mariani,F,1947-05-12,74,Puglia,Lecce,P0170894,Ndr0003131,,Ndr0003131,'Ndrangheta
2832,P00873416,Azzurra,De Rosa,F,1967-09-25,54,Puglia,Lecce,,Ndr0003131,,Ndr0003131,'Ndrangheta
2833,P00081772,Giovanna,Russo,F,1947-06-04,74,Sicily,Trapani,P0012250,Cos0003277,,Cos0003277,Cosa Nostra
2834,P00190344,Daniele,Marino,M,1956-09-11,65,Campania,Benevento,,Cos0003277,,Cos0003277,Cosa Nostra
2835,P00304997,Ezio,Costa,M,1955-03-04,67,Sicily,Caltanissetta,P0120648,Cos0003277,,Cos0003277,Cosa Nostra
2836,P00711838,Donatella,Sanna,F,1956-08-14,65,Puglia,Bari,P0123330,Cos0003277,,Cos0003277,Cosa Nostra
2837,P00081792,Rosa,Russo,F,1993-03-09,29,Sicily,Catania,,Ndr0000114,,Ndr0000114,'Ndrangheta
2838,P00081965,Chiara,Russo,F,1947-12-26,74,Sicily,Ragusa,P0078775,Cam0001168,,Cam0001168,Camorra
2839,P00248856,Eva,Conti,F,1990-11-04,31,Calabria,Vibo Valentia,,Cam0001168,,Cam0001168,Camorra
2840,P00082002,Amelia,Russo,F,1956-07-31,65,Sicily,Caltanissetta,,Sac0000638,,Sac0000638,Sacra Corona Unita
2841,P00622577,Valentino,Fabbri,M,1976-09-25,45,Sicily,Marsala,,Sac0000638,,Sac0000638,Sacra Corona Unita
2842,P00761431,Vincenzo,Silvestri,M,1981-01-17,41,Calabria,Montalto Uffugo,P0064639,Sac0000638,,Sac0000638,Sacra Corona Unita
2843,P00082101,Luisa,Russo,F,1954-08-27,67,Sicily,Catania,P0079802,Cam0000692,,Cam0000692,Camorra
2844,P00082105,Renato,Russo,M,2002-07-23,19,Sicily,Ragusa,,Ndr0005650,,Ndr0005650,'Ndrangheta
2845,P00167230,Caterina,Colombo,F,1986-04-22,35,Puglia,Foggia,P0056983,Ndr0005650,,Ndr0005650,'Ndrangheta
2846,P00705772,Tiziano,Palumbo,M,1971-02-23,51,Sicily,Syracuse,P0058897,Ndr0005650,,Ndr0005650,'Ndrangheta
2847,P00082111,Raffaella,Russo,F,1974-07-09,47,Sicily,Vittoria,P0170667,Cos0004175,,Cos0004175,Cosa Nostra
2848,P00935408,Fabrizio,Sartori,M,1975-10-02,46,Sicily,Gela,P0167629,Cos0004175,,Cos0004175,Cosa Nostra
2849,P00082135,Ludovico,Russo,M,1996-11-23,25,Sicily,Vittoria,,Cos0002319,,Cos0002319,Cosa Nostra
2850,P00082137,Luigi,Russo,M,1962-09-20,59,Sicily,Marsala,P0200823,Sac0001008,,Sac0001008,Sacra Corona Unita
2851,P00379447,Mirco,Fontana,M,1968-05-02,53,Puglia,Andria,,Sac0001008,,Sac0001008,Sacra Corona Unita
2852,P00462169,Mario,Martini,M,1942-12-24,79,Sicily,Catania,P0038313,Sac0001008,,Sac0001008,Sacra Corona Unita
2853,P00568626,Barbara,Parisi,F,1952-07-14,69,Calabria,Vibo Valentia,P0010310,Sac0001008,Ndr0000645,Sac0001008,Sacra Corona Unita
2854,P00900524,Alfredo,Donati,M,1986-08-16,35,Calabria,Rende,P0059509,Sac0001008,,Sac0001008,Sacra Corona Unita
2855,P00082226,Luisa,Russo,F,1933-02-12,89,Sicily,Catania,P0167995,Cam0004004,,Cam0004004,Camorra
2856,P00082282,Ginevra,Russo,F,1996-07-09,25,Sicily,Trapani,,Cam0000347,,Cam0000347,Camorra
2857,P00682025,Paolo,Gatti,M,1933-07-18,88,Calabria,Corigliano-Rossano,P0115375,Cam0000347,,Cam0000347,Camorra
2858,P00082294,Marcello,Russo,M,1938-03-02,84,Sicily,Gela,P0068728,Sac0001482,,Sac0001482,Sacra Corona Unita
2859,P00270919,Fulvio,De Luca,M,1999-11-17,22,Puglia,Lecce,,Sac0001482,,Sac0001482,Sacra Corona Unita
2860,P00571383,Vincenzo,Parisi,M,1979-07-07,42,Puglia,Taranto,P0182309,Sac0001482,,Sac0001482,Sacra Corona Unita
2861,P00747697,Alessia,Morelli,F,1989-12-25,32,Puglia,Taranto,,Sac0001482,,Sac0001482,Sacra Corona Unita
2862,P00082350,Marta,Russo,F,2004-04-20,17,Sicily,Syracuse,,Cam0005472,,Cam0005472,Camorra
2863,P00082575,Bianca,Russo,F,1971-08-10,50,Sicily,Gela,P0202368,Cos0002832,,Cos0002832,Cosa Nostra
2864,P00128484,Nives,Bianchi,F,1979-09-24,42,Calabria,Castrovillari,,Cos0002832,,Cos0002832,Cosa Nostra
2865,P00082684,Dario,Russo,M,1935-09-19,86,Sicily,Syracuse,P0056888,Sac0001010,,Sac0001010,Sacra Corona Unita
2866,P00082689,Rosa,Russo,F,1937-02-22,85,Sicily,Syracuse,,Ndr0002824,,Ndr0002824,'Ndrangheta
2867,P00830511,Elio,Caputo,M,2004-10-16,17,Calabria,Cosenza,,Ndr0002824,,Ndr0002824,'Ndrangheta
2868,P00082700,Stella,Russo,F,1947-01-26,75,Sicily,Messina,P0153635,Cos0001624,,Cos0001624,Cosa Nostra
2869,P00122183,Anna,Esposito,F,2001-01-12,21,Puglia,Bari,,Cos0001624,,Cos0001624,Cosa Nostra
2870,P00435497,Carla,Ferrara,F,1943-06-27,78,Campania,Salerno,,Cos0001624,,Cos0001624,Cosa Nostra
2871,P00082730,Fioretta,Russo,F,1938-09-08,83,Sicily,Vittoria,P0081033,Ndr0003415,,Ndr0003415,'Ndrangheta
2872,P00082819,Mattia,Russo,M,1983-11-18,38,Sicily,Marsala,,Ndr0000563,,Ndr0000563,'Ndrangheta
2873,P00910842,Zeno,Piras,M,1942-04-26,79,Puglia,Andria,P0095995,Ndr0000563,,Ndr0000563,'Ndrangheta
2874,P00082890,Elio,Russo,M,1968-08-26,53,Sicily,Caltanissetta,,Cos0004836,,Cos0004836,Cosa Nostra
2875,P00415773,Nives,Rinaldi,F,1976-05-20,45,Puglia,Andria,,Cos0004836,,Cos0004836,Cosa Nostra
2876,P00082991,Rosario,Russo,M,1952-02-14,70,Sicily,Gela,P0067349,Ndr0000946,,Ndr0000946,'Ndrangheta
2877,P00519680,Corrado,Lombardo,M,1967-08-19,54,Campania,Naples,P0233216,Ndr0000946,,Ndr0000946,'Ndrangheta
2878,P00083006,Monica,Russo,F,1982-02-01,40,Sicily,Catania,,Sac0001522,,Sac0001522,Sacra Corona Unita
2879,P00083030,Fioretta,Russo,F,1951-01-07,71,Sicily,Messina,P0204525,Sac0000580,,Sac0000580,Sacra Corona Unita
2880,P00145260,Angelo,Romano,M,1972-01-11,50,Calabria,Acri,P0107318,Sac0000580,,Sac0000580,Sacra Corona Unita
2881,P00347222,Sabina,Moretti,F,2001-06-27,20,Calabria,Crotone,,Sac0000580,,Sac0000580,Sacra Corona Unita
2882,P00083039,Antonello,Russo,M,1966-08-30,55,Sicily,Marsala,P0167862,Cos0001607,,Cos0001607,Cosa Nostra
2883,P00356279,Felice,Moretti,M,1966-12-23,55,Puglia,Bari,P0074801,Cos0001607,,Cos0001607,Cosa Nostra
2884,P00083067,Raffaele,Russo,M,1997-06-27,24,Sicily,Palermo,,Ndr0004760,,Ndr0004760,'Ndrangheta
